,Exp1ImputeRMSE,Exp2ImputeModel,Exp2train_explained_var,Exp2train_r2,Exp2train_rmse,Exp2test_explained_var,Exp2test_r2,Exp2test_rmse,Exp2impute_explained_var,Exp2impute_r2,Exp2impute_rmse,Exp2impute_pipe,Exp2duration,Exp3ImputeModel,Exp3train_explained_var,Exp3train_r2,Exp3train_rmse,Exp3impute_explained_var,Exp3impute_r2,Exp3impute_rmse,Exp3impute_pipe,Exp3duration
/tpot2_base_normal_MAR_0.01/,0.9094380065527028,"{'model_name': 'SimpleImputer', 'strategy': 'median'}",0.9312524732714822,0.9307927685477888,0.004806739596033325,0.9086676334285202,0.9086335422350839,0.006360718832520581,0.8972992147428205,0.8972768195384672,0.007151347272094622,['SVR_1'],1787.9237275123596,"      mean_squared_error  ...                                          Instance
0              -0.212351  ...                    [('SVR_1', 'SimpleImputer_1')]
1              -0.246346  ...           [('XGBRegressor_1', 'SimpleImputer_1')]
2              -0.243798  ...                    [('SVR_1', 'SimpleImputer_1')]
3              -0.172476  ...    [('KNeighborsRegressor_1', 'SimpleImputer_1')]
4              -0.194315  ...  [('DecisionTreeRegressor_1', 'SimpleImputer_1')]
...                  ...  ...                                               ...
1851           -0.122590  ...    [('KNeighborsRegressor_1', 'SimpleImputer_1')]
1852           -0.125759  ...    [('KNeighborsRegressor_1', 'SimpleImputer_1')]
1853           -0.135279  ...    [('KNeighborsRegressor_1', 'SimpleImputer_1')]
1854           -0.119811  ...    [('KNeighborsRegressor_1', 'SimpleImputer_1')]
1855           -0.144283  ...    [('KNeighborsRegressor_1', 'SimpleImputer_1')]

[1856 rows x 10 columns]",1.0,1.0,0.0,0.7898688109423724,0.7892234152316735,0.014673772246263843,"      mean_squared_error  ...                                          Instance
0              -0.212351  ...                    [('SVR_1', 'SimpleImputer_1')]
1              -0.246346  ...           [('XGBRegressor_1', 'SimpleImputer_1')]
2              -0.243798  ...                    [('SVR_1', 'SimpleImputer_1')]
3              -0.172476  ...    [('KNeighborsRegressor_1', 'SimpleImputer_1')]
4              -0.194315  ...  [('DecisionTreeRegressor_1', 'SimpleImputer_1')]
...                  ...  ...                                               ...
1851           -0.122590  ...    [('KNeighborsRegressor_1', 'SimpleImputer_1')]
1852           -0.125759  ...    [('KNeighborsRegressor_1', 'SimpleImputer_1')]
1853           -0.135279  ...    [('KNeighborsRegressor_1', 'SimpleImputer_1')]
1854           -0.119811  ...    [('KNeighborsRegressor_1', 'SimpleImputer_1')]
1855           -0.144283  ...    [('KNeighborsRegressor_1', 'SimpleImputer_1')]

[1856 rows x 10 columns]",638.6008231639862
/tpot2_base_normal_MAR_0.1/,0.8842753578972253,"{'model_name': 'SimpleImputer', 'strategy': 'constant'}",0.9292229034457885,0.9288853381398379,0.004939218833768861,0.9056111246892298,0.9055687234147773,0.0065740843417619035,0.8045711489804546,0.804436662047269,0.013614661628527938,['SVR_1'],1770.0216772556305,"     mean_squared_error  ...                                        Instance
0             -0.209219  ...          [('LassoLarsCV_1', 'SimpleImputer_1')]
1             -0.220719  ...          [('LassoLarsCV_1', 'SimpleImputer_1')]
2                 -0.15  ...  [('KNeighborsRegressor_1', 'SimpleImputer_1')]
3             -0.190833  ...         [('XGBRegressor_1', 'SimpleImputer_1')]
4             -0.209224  ...          [('LassoLarsCV_1', 'SimpleImputer_1')]
...                 ...  ...                                             ...
1894          -0.171176  ...  [('KNeighborsRegressor_1', 'SimpleImputer_1')]
1895          -0.165174  ...  [('KNeighborsRegressor_1', 'SimpleImputer_1')]
1896          -0.149888  ...  [('KNeighborsRegressor_1', 'SimpleImputer_1')]
1897          -0.161671  ...  [('KNeighborsRegressor_1', 'SimpleImputer_1')]
1898          -0.175365  ...  [('KNeighborsRegressor_1', 'SimpleImputer_1')]

[1899 rows x 10 columns]",1.0,1.0,0.0,0.6913129261981003,0.690703413436817,0.02153250406236295,"     mean_squared_error  ...                                        Instance
0             -0.209219  ...          [('LassoLarsCV_1', 'SimpleImputer_1')]
1             -0.220719  ...          [('LassoLarsCV_1', 'SimpleImputer_1')]
2                 -0.15  ...  [('KNeighborsRegressor_1', 'SimpleImputer_1')]
3             -0.190833  ...         [('XGBRegressor_1', 'SimpleImputer_1')]
4             -0.209224  ...          [('LassoLarsCV_1', 'SimpleImputer_1')]
...                 ...  ...                                             ...
1894          -0.171176  ...  [('KNeighborsRegressor_1', 'SimpleImputer_1')]
1895          -0.165174  ...  [('KNeighborsRegressor_1', 'SimpleImputer_1')]
1896          -0.149888  ...  [('KNeighborsRegressor_1', 'SimpleImputer_1')]
1897          -0.161671  ...  [('KNeighborsRegressor_1', 'SimpleImputer_1')]
1898          -0.175365  ...  [('KNeighborsRegressor_1', 'SimpleImputer_1')]

[1899 rows x 10 columns]",684.7819917201996
/tpot2_base_normal_MAR_0.3/,0.8069746982871365,"{'model_name': 'SimpleImputer', 'strategy': 'constant'}",1.0,1.0,0.0,0.8026558947328825,0.8018340144452676,0.01379585185983864,0.7068053491204751,0.7055575634938032,0.020498392920047882,['KNeighborsRegressor_1'],587.5177416801453,"       mean_squared_error  ...                                          Instance
0               -0.204921  ...            [('LassoLarsCV_1', 'SimpleImputer_1')]
1               -0.205938  ...  [('DecisionTreeRegressor_1', 'SimpleImputer_1')]
2    -940403879611.283447  ...           [('SGDRegressor_1', 'SimpleImputer_1')]
3               -0.204915  ...            [('LassoLarsCV_1', 'SimpleImputer_1')]
4               -0.175075  ...    [('KNeighborsRegressor_1', 'SimpleImputer_1')]
...                   ...  ...                                               ...
1927            -0.172087  ...    [('KNeighborsRegressor_1', 'SimpleImputer_1')]
1928             -0.18544  ...    [('KNeighborsRegressor_1', 'SimpleImputer_1')]
1929            -0.172408  ...    [('KNeighborsRegressor_1', 'SimpleImputer_1')]
1930            -0.184506  ...    [('KNeighborsRegressor_1', 'SimpleImputer_1')]
1931            -0.188883  ...    [('KNeighborsRegressor_1', 'SimpleImputer_1')]

[1932 rows x 10 columns]",1.0,1.0,0.0,0.6320300024470258,0.6318555911169288,0.02562935164559793,"       mean_squared_error  ...                                          Instance
0               -0.204921  ...            [('LassoLarsCV_1', 'SimpleImputer_1')]
1               -0.205938  ...  [('DecisionTreeRegressor_1', 'SimpleImputer_1')]
2    -940403879611.283447  ...           [('SGDRegressor_1', 'SimpleImputer_1')]
3               -0.204915  ...            [('LassoLarsCV_1', 'SimpleImputer_1')]
4               -0.175075  ...    [('KNeighborsRegressor_1', 'SimpleImputer_1')]
...                   ...  ...                                               ...
1927            -0.172087  ...    [('KNeighborsRegressor_1', 'SimpleImputer_1')]
1928             -0.18544  ...    [('KNeighborsRegressor_1', 'SimpleImputer_1')]
1929            -0.172408  ...    [('KNeighborsRegressor_1', 'SimpleImputer_1')]
1930            -0.184506  ...    [('KNeighborsRegressor_1', 'SimpleImputer_1')]
1931            -0.188883  ...    [('KNeighborsRegressor_1', 'SimpleImputer_1')]

[1932 rows x 10 columns]",824.5589327812195
/tpot2_base_normal_MAR_0.5/,0.8257407152811901,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9301635459496531,0.9297434445958686,0.00487961965326035,0.9068492004508764,0.9067987724771491,0.006488451206502532,0.49786065294433157,0.48452245454271936,0.03588633959705329,['SVR_1'],1774.8407821655273,"     mean_squared_error  ...                                           Instance
0              -0.23069  ...                 [('RidgeCV_1', 'SimpleImputer_1')]
1             -0.256897  ...            [('XGBRegressor_1', 'SimpleImputer_1')]
2             -0.253596  ...  [('GradientBoostingRegressor_1', 'SimpleImpute...
3             -0.248095  ...                     [('SVR_1', 'SimpleImputer_1')]
4             -0.246949  ...            [('ElasticNetCV_1', 'SimpleImputer_1')]
...                 ...  ...                                                ...
2266          -0.243329  ...            [('XGBRegressor_1', 'SimpleImputer_1')]
2267          -0.244112  ...            [('XGBRegressor_1', 'SimpleImputer_1')]
2268          -0.228089  ...            [('XGBRegressor_1', 'SimpleImputer_1')]
2269          -0.234476  ...            [('XGBRegressor_1', 'SimpleImputer_1')]
2270          -0.241732  ...            [('XGBRegressor_1', 'SimpleImputer_1')]

[2271 rows x 10 columns]",0.6798440876330658,0.6798437336099057,0.022236228357698454,0.46077833382320954,0.45404986738858144,0.038007769755653335,"     mean_squared_error  ...                                           Instance
0              -0.23069  ...                 [('RidgeCV_1', 'SimpleImputer_1')]
1             -0.256897  ...            [('XGBRegressor_1', 'SimpleImputer_1')]
2             -0.253596  ...  [('GradientBoostingRegressor_1', 'SimpleImpute...
3             -0.248095  ...                     [('SVR_1', 'SimpleImputer_1')]
4             -0.246949  ...            [('ElasticNetCV_1', 'SimpleImputer_1')]
...                 ...  ...                                                ...
2266          -0.243329  ...            [('XGBRegressor_1', 'SimpleImputer_1')]
2267          -0.244112  ...            [('XGBRegressor_1', 'SimpleImputer_1')]
2268          -0.228089  ...            [('XGBRegressor_1', 'SimpleImputer_1')]
2269          -0.234476  ...            [('XGBRegressor_1', 'SimpleImputer_1')]
2270          -0.241732  ...            [('XGBRegressor_1', 'SimpleImputer_1')]

[2271 rows x 10 columns]",729.8973636627197
/tpot2_base_normal_MAR_0.9/,0.6543322918429901,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9306005692662058,0.9302172935155174,0.004846708809742697,0.9065943488523402,0.9065339292156354,0.006506888974173366,0.27430320455549484,0.27299530869399946,0.05061236414811042,['SVR_1'],1774.4876017570496,"        mean_squared_error  ...                                          Instance
0    -2255741727647.518555  ...           [('SGDRegressor_1', 'SimpleImputer_1')]
1                -0.248365  ...            [('LassoLarsCV_1', 'SimpleImputer_1')]
2                -0.246413  ...           [('XGBRegressor_1', 'SimpleImputer_1')]
3                -0.257802  ...  [('DecisionTreeRegressor_1', 'SimpleImputer_1')]
4                -0.251705  ...                [('RidgeCV_1', 'SimpleImputer_1')]
...                    ...  ...                                               ...
2257             -0.248304  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
2258             -0.248756  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
2259             -0.244498  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
2260             -0.251866  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
2261             -0.249187  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]

[2262 rows x 10 columns]",0.30160669892424163,0.3016031441719479,0.04850666252950677,0.16085872638880871,0.16075197330763458,0.05842648231228341,"        mean_squared_error  ...                                          Instance
0    -2255741727647.518555  ...           [('SGDRegressor_1', 'SimpleImputer_1')]
1                -0.248365  ...            [('LassoLarsCV_1', 'SimpleImputer_1')]
2                -0.246413  ...           [('XGBRegressor_1', 'SimpleImputer_1')]
3                -0.257802  ...  [('DecisionTreeRegressor_1', 'SimpleImputer_1')]
4                -0.251705  ...                [('RidgeCV_1', 'SimpleImputer_1')]
...                    ...  ...                                               ...
2257             -0.248304  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
2258             -0.248756  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
2259             -0.244498  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
2260             -0.251866  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
2261             -0.249187  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]

[2262 rows x 10 columns]",592.1541166305542
/tpot2_base_normal_MNAR_0.01/,0.8875855261255989,"{'model_name': 'SimpleImputer', 'strategy': 'median'}",0.9291628843139845,0.928764841198704,0.004947587864085425,0.9055610484938843,0.9055327040080001,0.006576591928513418,0.8931544966824454,0.8930576388088207,0.007445076754241356,['SVR_1'],1721.4831857681274,"      mean_squared_error  ...                                          Instance
0              -0.222082  ...                    [('SVR_1', 'SimpleImputer_1')]
1              -0.209114  ...      [('AdaBoostRegressor_1', 'SimpleImputer_1')]
2              -0.202816  ...                [('RidgeCV_1', 'SimpleImputer_1')]
3              -0.195264  ...  [('DecisionTreeRegressor_1', 'SimpleImputer_1')]
4              -0.109077  ...                    [('SVR_1', 'SimpleImputer_1')]
...                  ...  ...                                               ...
2276           -0.352735  ...                    [('SVR_1', 'SimpleImputer_1')]
2277           -0.148659  ...                    [('SVR_1', 'SimpleImputer_1')]
2278           -0.203876  ...                    [('SVR_1', 'SimpleImputer_1')]
2279           -0.345370  ...                    [('SVR_1', 'SimpleImputer_1')]
2280           -0.251416  ...                    [('SVR_1', 'SimpleImputer_1')]

[2281 rows x 10 columns]",0.9109545617886182,0.9108272736446291,0.006193429005386269,0.8892348166503188,0.8891516509812973,0.007717002479960628,"      mean_squared_error  ...                                          Instance
0              -0.222082  ...                    [('SVR_1', 'SimpleImputer_1')]
1              -0.209114  ...      [('AdaBoostRegressor_1', 'SimpleImputer_1')]
2              -0.202816  ...                [('RidgeCV_1', 'SimpleImputer_1')]
3              -0.195264  ...  [('DecisionTreeRegressor_1', 'SimpleImputer_1')]
4              -0.109077  ...                    [('SVR_1', 'SimpleImputer_1')]
...                  ...  ...                                               ...
2276           -0.352735  ...                    [('SVR_1', 'SimpleImputer_1')]
2277           -0.148659  ...                    [('SVR_1', 'SimpleImputer_1')]
2278           -0.203876  ...                    [('SVR_1', 'SimpleImputer_1')]
2279           -0.345370  ...                    [('SVR_1', 'SimpleImputer_1')]
2280           -0.251416  ...                    [('SVR_1', 'SimpleImputer_1')]

[2281 rows x 10 columns]",1890.8729419708252
/tpot2_base_normal_MNAR_0.1/,0.8535662947751217,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9302775766916267,0.9297802799316007,0.004877061280918596,0.907408560248201,0.9073412392436486,0.006450685940538429,0.7149054800132278,0.7148958890017555,0.01984828056617431,['SVR_1'],1771.2846765518188,"     mean_squared_error  ...                                           Instance
0             -0.209777  ...             [('LassoLarsCV_1', 'SimpleImputer_1')]
1             -0.209777  ...             [('LassoLarsCV_1', 'SimpleImputer_1')]
2             -0.209773  ...             [('LassoLarsCV_1', 'SimpleImputer_1')]
3               INVALID  ...  [('GradientBoostingRegressor_1', 'SimpleImpute...
4               -0.1688  ...     [('KNeighborsRegressor_1', 'SimpleImputer_1')]
...                 ...  ...                                                ...
2269          -0.178484  ...                     [('SVR_1', 'SimpleImputer_1')]
2270          -0.211367  ...                     [('SVR_1', 'SimpleImputer_1')]
2271          -0.229762  ...                     [('SVR_1', 'SimpleImputer_1')]
2272          -0.250602  ...                     [('SVR_1', 'SimpleImputer_1')]
2273          -0.233887  ...                     [('SVR_1', 'SimpleImputer_1')]

[2274 rows x 10 columns]",0.7534312572570581,0.7533565514778545,0.017130447284721212,0.712687758962437,0.7121226499791247,0.020041346972707395,"     mean_squared_error  ...                                           Instance
0             -0.209777  ...             [('LassoLarsCV_1', 'SimpleImputer_1')]
1             -0.209777  ...             [('LassoLarsCV_1', 'SimpleImputer_1')]
2             -0.209773  ...             [('LassoLarsCV_1', 'SimpleImputer_1')]
3               INVALID  ...  [('GradientBoostingRegressor_1', 'SimpleImpute...
4               -0.1688  ...     [('KNeighborsRegressor_1', 'SimpleImputer_1')]
...                 ...  ...                                                ...
2269          -0.178484  ...                     [('SVR_1', 'SimpleImputer_1')]
2270          -0.211367  ...                     [('SVR_1', 'SimpleImputer_1')]
2271          -0.229762  ...                     [('SVR_1', 'SimpleImputer_1')]
2272          -0.250602  ...                     [('SVR_1', 'SimpleImputer_1')]
2273          -0.233887  ...                     [('SVR_1', 'SimpleImputer_1')]

[2274 rows x 10 columns]",1841.4403173923492
/tpot2_base_normal_MNAR_0.3/,0.7591818793308484,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9299918384674752,0.9295101567167688,0.00489582249886208,0.9063811325527266,0.9063360766751524,0.006520663004721322,0.3907196701638057,0.3749398949374816,0.043515220782206286,['SVR_1'],1790.8497540950775,"     mean_squared_error  ...                                          Instance
0             -0.222776  ...                [('RidgeCV_1', 'SimpleImputer_1')]
1             -0.267728  ...           [('XGBRegressor_1', 'SimpleImputer_1')]
2             -0.215571  ...  [('RandomForestRegressor_1', 'SimpleImputer_1')]
3             -0.222999  ...           [('XGBRegressor_1', 'SimpleImputer_1')]
4             -0.232282  ...      [('AdaBoostRegressor_1', 'SimpleImputer_1')]
...                 ...  ...                                               ...
2269          -0.211097  ...           [('XGBRegressor_1', 'SimpleImputer_1')]
2270          -0.230369  ...           [('XGBRegressor_1', 'SimpleImputer_1')]
2271           -0.21407  ...           [('XGBRegressor_1', 'SimpleImputer_1')]
2272          -0.234525  ...           [('XGBRegressor_1', 'SimpleImputer_1')]
2273          -0.359355  ...           [('XGBRegressor_1', 'SimpleImputer_1')]

[2274 rows x 10 columns]",0.6456693134073138,0.6456691097319476,0.024609802828556432,0.3801743468403478,0.3795632583289412,0.043193353049637416,"     mean_squared_error  ...                                          Instance
0             -0.222776  ...                [('RidgeCV_1', 'SimpleImputer_1')]
1             -0.267728  ...           [('XGBRegressor_1', 'SimpleImputer_1')]
2             -0.215571  ...  [('RandomForestRegressor_1', 'SimpleImputer_1')]
3             -0.222999  ...           [('XGBRegressor_1', 'SimpleImputer_1')]
4             -0.232282  ...      [('AdaBoostRegressor_1', 'SimpleImputer_1')]
...                 ...  ...                                               ...
2269          -0.211097  ...           [('XGBRegressor_1', 'SimpleImputer_1')]
2270          -0.230369  ...           [('XGBRegressor_1', 'SimpleImputer_1')]
2271           -0.21407  ...           [('XGBRegressor_1', 'SimpleImputer_1')]
2272          -0.234525  ...           [('XGBRegressor_1', 'SimpleImputer_1')]
2273          -0.359355  ...           [('XGBRegressor_1', 'SimpleImputer_1')]

[2274 rows x 10 columns]",767.2463400363922
/tpot2_base_normal_MNAR_0.5/,0.622261468097583,"{'model_name': 'SimpleImputer', 'strategy': 'constant'}",0.9284733998572146,0.9283070401397997,0.004979384114719451,0.9085427847040328,0.9085384805704271,0.006367336803003669,0.05245069164314997,-0.021280132773267457,0.07109913126460804,['SVR_1'],1707.9835541248322,"     mean_squared_error  ...                                           Instance
0             -0.240357  ...       [('AdaBoostRegressor_1', 'SimpleImputer_1')]
1             -0.238609  ...   [('RandomForestRegressor_1', 'SimpleImputer_1')]
2             -0.233717  ...  [('GradientBoostingRegressor_1', 'SimpleImpute...
3             -0.234992  ...                 [('RidgeCV_1', 'SimpleImputer_1')]
4             -0.240564  ...       [('AdaBoostRegressor_1', 'SimpleImputer_1')]
...                 ...  ...                                                ...
2256          -0.238356  ...                     [('SVR_1', 'SimpleImputer_1')]
2257          -0.226315  ...                     [('SVR_1', 'SimpleImputer_1')]
2258          -0.283103  ...                     [('SVR_1', 'SimpleImputer_1')]
2259          -0.254203  ...                     [('SVR_1', 'SimpleImputer_1')]
2260        -486.997003  ...                     [('SVR_1', 'SimpleImputer_1')]

[2261 rows x 10 columns]",0.3102149238263613,0.3099166719073859,0.047929252306468946,0.21695082477293925,0.2110252844313415,0.0549265721191959,"     mean_squared_error  ...                                           Instance
0             -0.240357  ...       [('AdaBoostRegressor_1', 'SimpleImputer_1')]
1             -0.238609  ...   [('RandomForestRegressor_1', 'SimpleImputer_1')]
2             -0.233717  ...  [('GradientBoostingRegressor_1', 'SimpleImpute...
3             -0.234992  ...                 [('RidgeCV_1', 'SimpleImputer_1')]
4             -0.240564  ...       [('AdaBoostRegressor_1', 'SimpleImputer_1')]
...                 ...  ...                                                ...
2256          -0.238356  ...                     [('SVR_1', 'SimpleImputer_1')]
2257          -0.226315  ...                     [('SVR_1', 'SimpleImputer_1')]
2258          -0.283103  ...                     [('SVR_1', 'SimpleImputer_1')]
2259          -0.254203  ...                     [('SVR_1', 'SimpleImputer_1')]
2260        -486.997003  ...                     [('SVR_1', 'SimpleImputer_1')]

[2261 rows x 10 columns]",1877.4715967178345
/tpot2_base_normal_MNAR_0.9/,0.2866409198885224,"{'model_name': 'SimpleImputer', 'strategy': 'constant'}",0.9299696762363336,0.9297703402847121,0.004877751632103976,0.907157767884889,0.907152637464989,0.006463815954711178,-0.03707934959532877,-0.5328259773637345,0.10671175505436009,['SVR_1'],1775.0870428085327,"     mean_squared_error  ...                                          Instance
0             -0.264269  ...    [('KNeighborsRegressor_1', 'SimpleImputer_1')]
1             -0.262328  ...  [('DecisionTreeRegressor_1', 'SimpleImputer_1')]
2             -0.259513  ...           [('SGDRegressor_1', 'SimpleImputer_1')]
3             -0.258749  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
4             -0.258375  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
...                 ...  ...                                               ...
2239          -0.260657  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
2240          -0.261782  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
2241          -0.259916  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
2242          -0.258327  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
2243          -0.258329  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]

[2244 rows x 10 columns]",0.06355576910954763,0.06355465603520116,0.06504015288438227,0.036608282887802046,0.03542260678584097,0.06715161931993872,"     mean_squared_error  ...                                          Instance
0             -0.264269  ...    [('KNeighborsRegressor_1', 'SimpleImputer_1')]
1             -0.262328  ...  [('DecisionTreeRegressor_1', 'SimpleImputer_1')]
2             -0.259513  ...           [('SGDRegressor_1', 'SimpleImputer_1')]
3             -0.258749  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
4             -0.258375  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
...                 ...  ...                                               ...
2239          -0.260657  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
2240          -0.261782  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
2241          -0.259916  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
2242          -0.258327  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
2243          -0.258329  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]

[2244 rows x 10 columns]",642.305251121521
