,Exp1ImputeRMSE,Exp2ImputeModel,Exp2train_explained_var,Exp2train_r2,Exp2train_rmse,Exp2test_explained_var,Exp2test_r2,Exp2test_rmse,Exp2impute_explained_var,Exp2impute_r2,Exp2impute_rmse,Exp2impute_pipe,Exp2duration,Exp3ImputeModel,Exp3train_explained_var,Exp3train_r2,Exp3train_rmse,Exp3impute_explained_var,Exp3impute_r2,Exp3impute_rmse,Exp3impute_pipe,Exp3duration
/tpot2_base_normal_MAR_0.01/,0.7581260268944272,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9927319843960992,0.9927318903510162,116015.17795177402,0.9843840906204875,0.9843821836728396,241917.4845678123,0.9829544322204395,0.9829536873846453,264044.664290976,['ExtraTreesRegressor_1'],6293.519134044647,"     mean_squared_error  ...                                        Instance
0           -563.137616  ...  [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
1          -3174.418351  ...  [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
2          -1431.987416  ...    [('AdaBoostRegressor_1', 'SimpleImputer_1')]
3           -4592.07281  ...                  [('SVR_1', 'SimpleImputer_1')]
4          -4601.230043  ...                  [('SVR_1', 'SimpleImputer_1')]
...                 ...  ...                                             ...
2238          -594.6272  ...  [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
2239        -623.652447  ...  [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
2240        -585.183003  ...  [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
2241        -606.463762  ...  [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
2242        -564.220559  ...  [('ExtraTreesRegressor_1', 'SimpleImputer_1')]

[2243 rows x 10 columns]",0.9917829225612843,0.9917828495197255,131163.97815473823,0.9842149335862265,0.984211965571898,244554.13580925818,"     mean_squared_error  ...                                        Instance
0           -563.137616  ...  [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
1          -3174.418351  ...  [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
2          -1431.987416  ...    [('AdaBoostRegressor_1', 'SimpleImputer_1')]
3           -4592.07281  ...                  [('SVR_1', 'SimpleImputer_1')]
4          -4601.230043  ...                  [('SVR_1', 'SimpleImputer_1')]
...                 ...  ...                                             ...
2238          -594.6272  ...  [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
2239        -623.652447  ...  [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
2240        -585.183003  ...  [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
2241        -606.463762  ...  [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
2242        -564.220559  ...  [('ExtraTreesRegressor_1', 'SimpleImputer_1')]

[2243 rows x 10 columns]",5714.43009018898
/tpot2_base_normal_MAR_0.1/,,,,,,,,,,,,,,,,,,,,,,
/tpot2_base_normal_MAR_0.3/,,,,,,,,,,,,,,,,,,,,,,
/tpot2_base_normal_MAR_0.5/,1.779731641737531,"{'model_name': 'SimpleImputer', 'strategy': 'median'}",0.9926532125698156,0.992653172116551,117271.69586641603,0.9844173901776434,0.9844151752560778,241406.45020412802,0.7843937106666653,0.7830829497468947,3360010.519898466,['ExtraTreesRegressor_1'],5636.121152877808,"      mean_squared_error  ...                                        Instance
0    -73469483867.702484  ...         [('SGDRegressor_1', 'SimpleImputer_1')]
1                INVALID  ...  [('KNeighborsRegressor_1', 'SimpleImputer_1')]
2            -1130.56854  ...         [('XGBRegressor_1', 'SimpleImputer_1')]
3            -817.039496  ...  [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
4                INVALID  ...  [('KNeighborsRegressor_1', 'SimpleImputer_1')]
...                  ...  ...                                             ...
2251         -782.037082  ...         [('XGBRegressor_1', 'SimpleImputer_1')]
2252        -1406.689635  ...         [('XGBRegressor_1', 'SimpleImputer_1')]
2253        -3250.114006  ...         [('XGBRegressor_1', 'SimpleImputer_1')]
2254          -731.34602  ...         [('XGBRegressor_1', 'SimpleImputer_1')]
2255        -3198.806447  ...         [('XGBRegressor_1', 'SimpleImputer_1')]

[2256 rows x 10 columns]",0.9827719991091698,0.9827719990937195,274997.1708496318,0.9159207791743217,0.9157325918565168,1305288.7152775947,"      mean_squared_error  ...                                        Instance
0    -73469483867.702484  ...         [('SGDRegressor_1', 'SimpleImputer_1')]
1                INVALID  ...  [('KNeighborsRegressor_1', 'SimpleImputer_1')]
2            -1130.56854  ...         [('XGBRegressor_1', 'SimpleImputer_1')]
3            -817.039496  ...  [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
4                INVALID  ...  [('KNeighborsRegressor_1', 'SimpleImputer_1')]
...                  ...  ...                                             ...
2251         -782.037082  ...         [('XGBRegressor_1', 'SimpleImputer_1')]
2252        -1406.689635  ...         [('XGBRegressor_1', 'SimpleImputer_1')]
2253        -3250.114006  ...         [('XGBRegressor_1', 'SimpleImputer_1')]
2254          -731.34602  ...         [('XGBRegressor_1', 'SimpleImputer_1')]
2255        -3198.806447  ...         [('XGBRegressor_1', 'SimpleImputer_1')]

[2256 rows x 10 columns]",8197.29489994049
/tpot2_base_normal_MAR_0.9/,0.738222620367259,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9926514751982753,0.9926514597707774,117299.02870937434,0.9844837123534167,0.9844825270955972,240363.18094956296,0.6168323964362115,0.61023653760125,6037373.882798789,['ExtraTreesRegressor_1'],5922.748162031174,"     mean_squared_error  ...                                          Instance
0          -1357.451667  ...                [('RidgeCV_1', 'SimpleImputer_1')]
1          -1211.493236  ...  [('DecisionTreeRegressor_1', 'SimpleImputer_1')]
2          -1286.182108  ...    [('KNeighborsRegressor_1', 'SimpleImputer_1')]
3          -1360.669161  ...            [('LassoLarsCV_1', 'SimpleImputer_1')]
4          -1091.814399  ...  [('RandomForestRegressor_1', 'SimpleImputer_1')]
...                 ...  ...                                               ...
2281       -1190.520718  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
2282       -1008.980137  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
2283       -1202.351968  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
2284       -1029.803153  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
2285       -1006.937849  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]

[2286 rows x 10 columns]",0.9627051017259892,0.9627050730441433,595309.8943804562,0.4339664534082769,0.40188898557837627,9264644.241560858,"     mean_squared_error  ...                                          Instance
0          -1357.451667  ...                [('RidgeCV_1', 'SimpleImputer_1')]
1          -1211.493236  ...  [('DecisionTreeRegressor_1', 'SimpleImputer_1')]
2          -1286.182108  ...    [('KNeighborsRegressor_1', 'SimpleImputer_1')]
3          -1360.669161  ...            [('LassoLarsCV_1', 'SimpleImputer_1')]
4          -1091.814399  ...  [('RandomForestRegressor_1', 'SimpleImputer_1')]
...                 ...  ...                                               ...
2281       -1190.520718  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
2282       -1008.980137  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
2283       -1202.351968  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
2284       -1029.803153  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
2285       -1006.937849  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]

[2286 rows x 10 columns]",5820.850313425064
/tpot2_base_normal_MNAR_0.01/,,,,,,,,,,,,,,,,,,,,,,
/tpot2_base_normal_MNAR_0.1/,0.6699269678981687,"{'model_name': 'SimpleImputer', 'strategy': 'median'}",0.9907771307177559,0.9907770312131187,147219.07300934865,0.9843954124282988,0.9843926080700505,241756.01231723823,0.9275357660850584,0.9272473042255777,1126927.65676004,['ExtraTreesRegressor_1'],5993.649200439453,"     mean_squared_error  ...                                          Instance
0          -1672.888539  ...           [('ElasticNetCV_1', 'SimpleImputer_1')]
1          -2002.481307  ...  [('DecisionTreeRegressor_1', 'SimpleImputer_1')]
2          -1066.407174  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
3          -2423.962744  ...            [('LassoLarsCV_1', 'SimpleImputer_1')]
4          -1025.899481  ...           [('XGBRegressor_1', 'SimpleImputer_1')]
...                 ...  ...                                               ...
2270        -846.860183  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
2271        -831.348465  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
2272         -871.13813  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
2273        -922.989352  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
2274        -913.631007  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]

[2275 rows x 10 columns]",0.9946053728431115,0.9946053728431115,86110.23496011809,0.9711469765974139,0.9711423960727497,446999.68334202655,"     mean_squared_error  ...                                          Instance
0          -1672.888539  ...           [('ElasticNetCV_1', 'SimpleImputer_1')]
1          -2002.481307  ...  [('DecisionTreeRegressor_1', 'SimpleImputer_1')]
2          -1066.407174  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
3          -2423.962744  ...            [('LassoLarsCV_1', 'SimpleImputer_1')]
4          -1025.899481  ...           [('XGBRegressor_1', 'SimpleImputer_1')]
...                 ...  ...                                               ...
2270        -846.860183  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
2271        -831.348465  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
2272         -871.13813  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
2273        -922.989352  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
2274        -913.631007  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]

[2275 rows x 10 columns]",8738.415852546692
/tpot2_base_normal_MNAR_0.3/,0.6946508217112364,"{'model_name': 'SimpleImputer', 'strategy': 'median'}",0.9924901861905622,0.9924901372483386,119874.09458650778,0.9845165680461715,0.984513969708411,239876.13989076175,0.7517287054764821,0.7478837813231645,3905240.026096393,['ExtraTreesRegressor_1'],5857.135191440582,"     mean_squared_error  ...                                          Instance
0               INVALID  ...    [('KNeighborsRegressor_1', 'SimpleImputer_1')]
1          -2927.666929  ...           [('ElasticNetCV_1', 'SimpleImputer_1')]
2          -2188.490865  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
3          -2240.292992  ...            [('LassoLarsCV_1', 'SimpleImputer_1')]
4          -1869.649264  ...           [('XGBRegressor_1', 'SimpleImputer_1')]
...                 ...  ...                                               ...
2266       -1016.882703  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
2267       -1005.280778  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
2268        -984.178646  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
2269        -986.950032  ...  [('RandomForestRegressor_1', 'SimpleImputer_1')]
2270       -1369.202293  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]

[2271 rows x 10 columns]",0.993111832155424,0.993111832155424,109950.46261608135,0.9389933086922239,0.9388070994715881,947868.2716672283,"     mean_squared_error  ...                                          Instance
0               INVALID  ...    [('KNeighborsRegressor_1', 'SimpleImputer_1')]
1          -2927.666929  ...           [('ElasticNetCV_1', 'SimpleImputer_1')]
2          -2188.490865  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
3          -2240.292992  ...            [('LassoLarsCV_1', 'SimpleImputer_1')]
4          -1869.649264  ...           [('XGBRegressor_1', 'SimpleImputer_1')]
...                 ...  ...                                               ...
2266       -1016.882703  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
2267       -1005.280778  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
2268        -984.178646  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]
2269        -986.950032  ...  [('RandomForestRegressor_1', 'SimpleImputer_1')]
2270       -1369.202293  ...    [('ExtraTreesRegressor_1', 'SimpleImputer_1')]

[2271 rows x 10 columns]",11509.279237747192
/tpot2_base_normal_MNAR_0.5/,5.864409215911523,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9935118316382282,0.9935117846724862,103566.33184753521,0.9846654451036834,0.9846628140588423,237570.56463656758,0.5250510646830022,0.5076733401599254,7626061.4569436945,['ExtraTreesRegressor_1'],5971.688527345657,"     mean_squared_error  ...                                          Instance
0           -1461.25122  ...           [('XGBRegressor_1', 'SimpleImputer_1')]
1          -2777.589361  ...           [('ElasticNetCV_1', 'SimpleImputer_1')]
2          -1929.093916  ...    [('KNeighborsRegressor_1', 'SimpleImputer_1')]
3          -4499.126338  ...                    [('SVR_1', 'SimpleImputer_1')]
4           -3300.99236  ...            [('LassoLarsCV_1', 'SimpleImputer_1')]
...                 ...  ...                                               ...
2288       -2035.084172  ...  [('RandomForestRegressor_1', 'SimpleImputer_1')]
2289       -1468.781985  ...  [('RandomForestRegressor_1', 'SimpleImputer_1')]
2290       -1413.831802  ...  [('RandomForestRegressor_1', 'SimpleImputer_1')]
2291       -2244.604289  ...  [('RandomForestRegressor_1', 'SimpleImputer_1')]
2292       -1393.545577  ...  [('RandomForestRegressor_1', 'SimpleImputer_1')]

[2293 rows x 10 columns]",0.9552681194856391,0.9552681194856391,714020.1962578613,0.8196965734713393,0.8194759375273662,2796288.942225158,"     mean_squared_error  ...                                          Instance
0           -1461.25122  ...           [('XGBRegressor_1', 'SimpleImputer_1')]
1          -2777.589361  ...           [('ElasticNetCV_1', 'SimpleImputer_1')]
2          -1929.093916  ...    [('KNeighborsRegressor_1', 'SimpleImputer_1')]
3          -4499.126338  ...                    [('SVR_1', 'SimpleImputer_1')]
4           -3300.99236  ...            [('LassoLarsCV_1', 'SimpleImputer_1')]
...                 ...  ...                                               ...
2288       -2035.084172  ...  [('RandomForestRegressor_1', 'SimpleImputer_1')]
2289       -1468.781985  ...  [('RandomForestRegressor_1', 'SimpleImputer_1')]
2290       -1413.831802  ...  [('RandomForestRegressor_1', 'SimpleImputer_1')]
2291       -2244.604289  ...  [('RandomForestRegressor_1', 'SimpleImputer_1')]
2292       -1393.545577  ...  [('RandomForestRegressor_1', 'SimpleImputer_1')]

[2293 rows x 10 columns]",13576.929203033447
/tpot2_base_normal_MNAR_0.9/,,,,,,,,,,,,,,,,,,,,,,
