,Exp3ImputeRMSE
/tpot2_base_normal_MAR_0.01/,12.172479889762261
/tpot2_base_normal_MAR_0.1/,13.688207477650487
/tpot2_base_normal_MAR_0.3/,0.11328701356816565
/tpot2_base_normal_MAR_0.5/,15.296341282751836
/tpot2_base_normal_MAR_0.9/,14.701063104420468
/tpot2_base_normal_MNAR_0.01/,11.682457426321085
/tpot2_base_normal_MNAR_0.1/,11.140028467380088
/tpot2_base_normal_MNAR_0.3/,9.864943569719173
/tpot2_base_normal_MNAR_0.5/,11.011010169932723
/tpot2_base_normal_MNAR_0.9/,10.446575074430813
/tpot2_base_normal_MCAR_0.01/,11.05789221331714
/tpot2_base_normal_MCAR_0.1/,11.628774421101358
/tpot2_base_normal_MCAR_0.3/,9.861794917522252
/tpot2_base_normal_MCAR_0.5/,10.216608789030595
/tpot2_base_normal_MCAR_0.9/,10.502014011151433
/tpot2_base_imputation_MAR_0.01/,7.396854614482049
/tpot2_base_imputation_MAR_0.1/,0.0834151680100302
/tpot2_base_imputation_MAR_0.3/,15.562343438560125
/tpot2_base_imputation_MAR_0.5/,13.408992970527176
/tpot2_base_imputation_MAR_0.9/,2.869306206416171
/tpot2_base_imputation_MNAR_0.01/,8.674837093847337
/tpot2_base_imputation_MNAR_0.1/,
/tpot2_base_imputation_MNAR_0.3/,
/tpot2_base_imputation_MNAR_0.5/,10.189588508243009
/tpot2_base_imputation_MNAR_0.9/,10.505632524810974
/tpot2_base_imputation_MCAR_0.01/,7.672385664302594
/tpot2_base_imputation_MCAR_0.1/,11.601993224358155
/tpot2_base_imputation_MCAR_0.3/,10.958880876607695
/tpot2_base_imputation_MCAR_0.5/,10.562463268147969
/tpot2_base_imputation_MCAR_0.9/,
