,Exp3ImputeRMSE
/tpot2_base_normal_MAR_0.01/,1.6973253749800505
/tpot2_base_normal_MAR_0.1/,0.3277117947808695
/tpot2_base_normal_MAR_0.3/,19.164337916297892
/tpot2_base_normal_MAR_0.5/,3.7899954925550134
/tpot2_base_normal_MAR_0.9/,17.066155777505465
/tpot2_base_normal_MNAR_0.01/,11.896102325550432
/tpot2_base_normal_MNAR_0.1/,12.480839361285542
/tpot2_base_normal_MNAR_0.3/,11.456632451049217
/tpot2_base_normal_MNAR_0.5/,12.927626384106757
/tpot2_base_normal_MNAR_0.9/,12.814866842567465
/tpot2_base_normal_MCAR_0.01/,22.01388590132307
/tpot2_base_normal_MCAR_0.1/,11.577110407095303
/tpot2_base_normal_MCAR_0.3/,12.505404872863084
/tpot2_base_normal_MCAR_0.5/,12.643303812715468
/tpot2_base_normal_MCAR_0.9/,12.62286222294177
/tpot2_base_imputation_MAR_0.01/,
/tpot2_base_imputation_MAR_0.1/,0.27639770708712563
/tpot2_base_imputation_MAR_0.3/,
/tpot2_base_imputation_MAR_0.5/,1.878744008469221
/tpot2_base_imputation_MAR_0.9/,3.7607365272532602
/tpot2_base_imputation_MNAR_0.01/,19.275394105287475
/tpot2_base_imputation_MNAR_0.1/,11.341097074771675
/tpot2_base_imputation_MNAR_0.3/,12.042178107554689
/tpot2_base_imputation_MNAR_0.5/,14.808027229009403
/tpot2_base_imputation_MNAR_0.9/,12.78275590164746
/tpot2_base_imputation_MCAR_0.01/,15.12530257346757
/tpot2_base_imputation_MCAR_0.1/,20.44634843547543
/tpot2_base_imputation_MCAR_0.3/,18.41762092896439
/tpot2_base_imputation_MCAR_0.5/,12.63960975608073
/tpot2_base_imputation_MCAR_0.9/,
