,Exp1ImputeRMSE,Exp2ImputeModel,Exp2train_auroc,Exp2train_acc,Exp2train_bal_acc,Exp2train_logloss,Exp2test_auroc,Exp2test_acc,Exp2test_bal_acc,Exp2test_logloss,Exp2impute_auroc,Exp2impute_acc,Exp2impute_bal_acc,Exp2impute_logloss,Exp2impute_pipe,Exp2duration,Exp3ImputeModel,Exp3train_auroc,Exp3train_acc,Exp3train_bal_acc,Exp3train_logloss,Exp3impute_auroc,Exp3impute_acc,Exp3impute_bal_acc,Exp3impute_logloss,Exp3impute_pipe,Exp3duration
/tpot2_base_normal_MAR_0.01/,0.08239844987011741,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.965254925753774,0.9498508069985081,0.5774777456875422,0.1217697149371696,0.8728162609315459,0.9450717119316447,0.533743865997752,0.15642313148060838,0.8715397716369219,0.9450717119316447,0.533743865997752,0.15670577210371717,['RandomForestClassifier_1'],23759.71133852005,"[('RandomForestClassifier_1', 'SimpleImputer_1')]",0.9646517025619517,0.9486979519869795,0.566150863705359,0.12332694110521314,0.8724401677769553,0.9456820262435154,0.5390348712887573,0.15723102015130505,"[('RandomForestClassifier_1', 'SimpleImputer_1')]",26821.394426822662
/tpot2_base_normal_MAR_0.1/,0.08376317521793836,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9654349591967746,0.9488335819883358,0.5670470798147772,0.12207757234335272,0.8737166570715795,0.9444613976197742,0.5259692751596896,0.1569929438098822,0.8653149587411245,0.9438510833079036,0.5206782698686844,0.16063013519561345,['RandomForestClassifier_1'],20231.196013212204,"[('RandomForestClassifier_1', 'SimpleImputer_1')]",0.9676581146057476,0.9470364844703648,0.5468612080074391,0.12448145628304912,0.8616791060120077,0.9438510833079036,0.5181946843216273,0.16279316341158712,"[('RandomForestClassifier_1', 'SimpleImputer_1')]",23063.058757543564
/tpot2_base_normal_MAR_0.3/,0.077817411658073,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9656256869655576,0.9496812694968126,0.5760140454533501,0.12195243832992529,0.8736335567617952,0.9465974977113213,0.5420042081311511,0.15640717731833131,0.8466944924198809,0.9432407689960329,0.510420093483565,0.16795173007159353,['RandomForestClassifier_1'],24225.60978269577,"[('RandomForestClassifier_1', 'SimpleImputer_1')]",0.9714004332350397,0.9466974094669741,0.5417358549155715,0.1244223191134385,0.8405673438056859,0.9429356118400977,0.5077745908380623,0.1703828845241401,"[('RandomForestClassifier_1', 'SimpleImputer_1')]",25078.685613393784
/tpot2_base_normal_MAR_0.5/,0.07193388883349063,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9656536081116893,0.9494439169944392,0.5736901210475458,0.1215447187331085,0.87273658743866,0.9450717119316447,0.5287766949036379,0.1568479239891246,0.8395898442854401,0.9435459261519683,0.5130655961290677,0.1715172743435469,['RandomForestClassifier_1'],28752.22655391693,"[('RandomForestClassifier_1', 'SimpleImputer_1')]",0.9630947035545535,0.9455106469551064,0.5320394414320981,0.12986794334971938,0.8087938975244675,0.9429356118400977,0.5052910052910053,0.17991998748069282,"[('RandomForestClassifier_1', 'SimpleImputer_1')]",29414.591520547867
/tpot2_base_normal_MAR_0.9/,0.06083052170521065,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.965493572531088,0.9494778244947782,0.5742576051723196,0.12201655283720746,0.8731563725087041,0.9456820262435154,0.5415184568358143,0.15725191391708904,0.7118612413301533,0.942325297528227,0.5,0.20694400579285294,['RandomForestClassifier_1'],18590.762772083282,"[('MLPClassifier_1', 'SimpleImputer_1')]",0.927898118034675,0.9517157195171572,0.6117115574073937,0.13302858315333238,0.6896726019135345,0.9346963686298444,0.5356894412917729,0.2243640869510584,"[('MLPClassifier_1', 'SimpleImputer_1')]",29692.66064786911
/tpot2_base_normal_MNAR_0.01/,0.08061919663192864,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9656890521628541,0.9494439169944392,0.5728658888137395,0.12141610795498116,0.8713110316089591,0.9453768690875801,0.5339057830961976,0.15680138591341297,0.8708766825670972,0.9447665547757095,0.5286147778051923,0.15710642477500186,['RandomForestClassifier_1'],25089.725907325745,"[('RandomForestClassifier_1', 'SimpleImputer_1')]",0.9646490790278434,0.9481893394818934,0.5603860426131057,0.12521170253128813,0.8690587562025385,0.9450717119316447,0.5287766949036379,0.15963486435968774,"[('RandomForestClassifier_1', 'SimpleImputer_1')]",26989.774828910828
/tpot2_base_normal_MNAR_0.1/,0.0758688540851357,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9654959431944387,0.9491387494913875,0.5699564843142584,0.12193845795640476,0.8730055925651781,0.9453768690875801,0.5339057830961976,0.15645766668377395,0.8566399717630289,0.9432407689960329,0.5129036790306221,0.16558373095547071,['RandomForestClassifier_1'],18359.358454465866,"[('RandomForestClassifier_1', 'SimpleImputer_1')]",0.9714276589865882,0.9468669469686695,0.5448480196173762,0.12506861248743673,0.8521508416262302,0.9429356118400977,0.5077745908380623,0.1684913785008347,"[('RandomForestClassifier_1', 'SimpleImputer_1')]",28237.160014152527
/tpot2_base_normal_MNAR_0.3/,0.06969088368725156,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9649617537193917,0.949376101993761,0.5736541291097398,0.12227118384177012,0.8735024810154342,0.946292340555386,0.5393587054856485,0.15621462295158306,0.8088213120596539,0.9432407689960329,0.5079365079365079,0.18167254418369236,['RandomForestClassifier_1'],21794.98584985733,"[('RandomForestClassifier_1', 'SimpleImputer_1')]",0.9631519998536721,0.9442221619422216,0.5184426229508197,0.13329371413754648,0.805978767442498,0.9426304546841623,0.5051290881925596,0.18179895207908467,"[('RandomForestClassifier_1', 'SimpleImputer_1')]",29388.703561782837
/tpot2_base_normal_MNAR_0.5/,0.05880381877056544,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9653512168309428,0.9497490844974908,0.5768742696249622,0.12192916189822678,0.8704132055815993,0.9453768690875801,0.5388729541903117,0.15725741187923878,0.7462579159470352,0.942325297528227,0.5,0.20243896072612144,['RandomForestClassifier_1'],23927.506769180298,"[('LogisticRegression_1', 'SimpleImputer_1')]",0.8102232781355806,0.9426963244269633,0.5115884346356065,0.1837715924116598,0.7395841900375579,0.9417149832163564,0.5071269224442799,0.19926584730545902,"[('LogisticRegression_1', 'SimpleImputer_1')]",29880.515437602997
/tpot2_base_normal_MNAR_0.9/,0.028284878803465918,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9660932239234616,0.9491726569917266,0.5705239684390322,0.12153147590165078,0.8726749047344902,0.9456820262435154,0.5365512857417003,0.15630435229365763,0.5814365901801135,0.942325297528227,0.5,0.2787468619450438,['RandomForestClassifier_1'],28231.766141414642,"[('LogisticRegression_1', 'SimpleImputer_1')]",0.6782565412607529,0.942119896921199,0.5008422282027093,0.20867205073877196,0.5814126024618254,0.942325297528227,0.5,0.21735225796183688,"[('LogisticRegression_1', 'SimpleImputer_1')]",29070.528472423553
/tpot2_base_normal_MCAR_0.01/,0.0813481907174011,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9657726470207442,0.9497490844974908,0.5755005492352852,0.12148623353626668,0.8713761411300271,0.9453768690875801,0.5363893686432546,0.15712373299209187,0.8708689722290759,0.9453768690875801,0.5363893686432546,0.15779135004692701,['RandomForestClassifier_1'],20801.856256246567,"[('RandomForestClassifier_1', 'SimpleImputer_1')]",0.9652592350929317,0.9484945069849451,0.562745958956716,0.12406326636236774,0.8733568412972558,0.9453768690875801,0.5314221975491406,0.15772976553807583,"[('RandomForestClassifier_1', 'SimpleImputer_1')]",22285.911023139954
/tpot2_base_normal_MCAR_0.1/,0.07713704820394882,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9662474118677976,0.9492743794927438,0.5705779563457412,0.12117052965624985,0.8710737245387503,0.9447665547757095,0.5335819488993064,0.1572079403029322,0.8559520382706912,0.9432407689960329,0.5153872645776791,0.1649033129647598,['RandomForestClassifier_1'],26463.9477288723,"[('RandomForestClassifier_1', 'SimpleImputer_1')]",0.9707228555042546,0.9466635019666351,0.5419926030246041,0.12488772561474702,0.858708912465389,0.942325297528227,0.5074507566411711,0.16642831850144527,"[('RandomForestClassifier_1', 'SimpleImputer_1')]",28478.344437599182
/tpot2_base_normal_MCAR_0.3/,0.06896358839241698,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9659010000026973,0.9494778244947782,0.5734333729385133,0.12145684811689958,0.8738545864517366,0.9453768690875801,0.5339057830961976,0.1563123261615738,0.7897956246401843,0.942325297528227,0.5,0.18726803183296495,['RandomForestClassifier_1'],20074.4903819561,"[('RandomForestClassifier_1', 'SimpleImputer_1')]",0.9676677658396556,0.9450698494506985,0.5257611241217799,0.1298914238590923,0.7963656893384874,0.9420201403722918,0.5023216684486115,0.18449456791844965,"[('RandomForestClassifier_1', 'SimpleImputer_1')]",29944.094650268555
/tpot2_base_normal_MCAR_0.5/,0.05991056602935159,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9300151625520662,0.9564966770649668,0.6785391032596052,0.12301601904246556,0.8552641047783536,0.9484284406469332,0.607548934945308,0.15980680994471258,0.6756988993064124,0.9420201403722918,0.5147395961838968,0.2227270247499233,['GradientBoostingClassifier_1'],29689.325990200043,"[('RandomForestClassifier_1', 'SimpleImputer_1')]",0.916272005656213,0.942119896921199,0.5002927400468384,0.15843729509301163,0.7073429832497191,0.942325297528227,0.5,0.2038573302691702,"[('RandomForestClassifier_1', 'SimpleImputer_1')]",30262.262897014618
/tpot2_base_normal_MCAR_0.9/,0.028437238992034392,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9659673153588303,0.950257697002577,0.5804411380937321,0.12110631947509468,0.8706616498067274,0.9453768690875801,0.5363893686432546,0.15726200197434012,0.5697211599089838,0.942325297528227,0.5,0.2927562157899109,['RandomForestClassifier_1'],19976.802820920944,"[('LogisticRegression_1', 'SimpleImputer_1')]",0.6803870827548212,0.942119896921199,0.5002927400468384,0.21034921517520017,0.5590234942566549,0.942325297528227,0.5,0.22052416842336242,"[('LogisticRegression_1', 'SimpleImputer_1')]",30235.08879995346
/tpot2_base_imputation_MAR_0.01/,,,,,,,,,,,,,,,,,,,,,,,,,,,
/tpot2_base_imputation_MAR_0.1/,,,,,,,,,,,,,,,,,,,,,,,,,,,
/tpot2_base_imputation_MAR_0.3/,,,,,,,,,,,,,,,,,,,,,,,,,,,
/tpot2_base_imputation_MAR_0.5/,,,,,,,,,,,,,,,,,,,,,,,,,,,
/tpot2_base_imputation_MAR_0.9/,,,,,,,,,,,,,,,,,,,,,,,,,,,
/tpot2_base_imputation_MNAR_0.01/,,,,,,,,,,,,,,,,,,,,,,,,,,,
/tpot2_base_imputation_MNAR_0.1/,,,,,,,,,,,,,,,,,,,,,,,,,,,
/tpot2_base_imputation_MNAR_0.3/,,,,,,,,,,,,,,,,,,,,,,,,,,,
/tpot2_base_imputation_MNAR_0.5/,,,,,,,,,,,,,,,,,,,,,,,,,,,
/tpot2_base_imputation_MNAR_0.9/,,,,,,,,,,,,,,,,,,,,,,,,,,,
/tpot2_base_imputation_MCAR_0.01/,,,,,,,,,,,,,,,,,,,,,,,,,,,
/tpot2_base_imputation_MCAR_0.1/,,,,,,,,,,,,,,,,,,,,,,,,,,,
/tpot2_base_imputation_MCAR_0.3/,,,,,,,,,,,,,,,,,,,,,,,,,,,
