,Exp1ImputeRMSE,Exp2ImputeModel,Exp2train_auroc,Exp2train_acc,Exp2train_bal_acc,Exp2train_logloss,Exp2test_auroc,Exp2test_acc,Exp2test_bal_acc,Exp2test_logloss,Exp2impute_auroc,Exp2impute_acc,Exp2impute_bal_acc,Exp2impute_logloss,Exp2impute_pipe,Exp2duration,Exp3ImputeModel,Exp3train_auroc,Exp3train_acc,Exp3train_bal_acc,Exp3train_logloss,Exp3impute_auroc,Exp3impute_acc,Exp3impute_bal_acc,Exp3impute_logloss,Exp3impute_pipe,Exp3duration
/tpot2_base_normal_MAR_0.01/,,,,,,,,,,,,,,,,,,,,,,,,,,,
/tpot2_base_normal_MAR_0.1/,0.2817881851725646,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9892201648244526,0.9412389959390586,0.9412135704486619,0.13443847650655227,0.9864635989933248,0.9320578857002698,0.9320223599686388,0.1515822383913224,0.9570555572400854,0.8925680647534953,0.892490654468745,0.33227706923267153,['MLPClassifier_1'],10369.168682575226,"      log_loss  ...                                           Instance
0    -0.295821  ...  [('RandomForestClassifier_1', 'SimpleImputer_1')]
1    -0.648779  ...           [('MultinomialNB_1', 'SimpleImputer_1')]
2    -0.311984  ...    [('ExtraTreesClassifier_1', 'SimpleImputer_1')]
3    -1.430788  ...                     [('SVC_1', 'SimpleImputer_1')]
4    -0.390167  ...              [('GaussianNB_1', 'SimpleImputer_1')]
...        ...  ...                                                ...
2238 -0.648844  ...           [('MultinomialNB_1', 'SimpleImputer_1')]
2239   -0.6542  ...           [('MultinomialNB_1', 'SimpleImputer_1')]
2240 -0.673296  ...           [('XGBClassifier_1', 'SimpleImputer_1')]
2241 -0.734307  ...      [('LogisticRegression_1', 'SimpleImputer_1')]
2242 -0.386348  ...           [('XGBClassifier_1', 'SimpleImputer_1')]

[2243 rows x 10 columns]",0.9825459479110344,0.9280750047695621,0.9280548406272422,0.17978967485922923,0.9624436464585646,0.8903605592347315,0.8903226644835158,0.24744771790544345,"      log_loss  ...                                           Instance
0    -0.295821  ...  [('RandomForestClassifier_1', 'SimpleImputer_1')]
1    -0.648779  ...           [('MultinomialNB_1', 'SimpleImputer_1')]
2    -0.311984  ...    [('ExtraTreesClassifier_1', 'SimpleImputer_1')]
3    -1.430788  ...                     [('SVC_1', 'SimpleImputer_1')]
4    -0.390167  ...              [('GaussianNB_1', 'SimpleImputer_1')]
...        ...  ...                                                ...
2238 -0.648844  ...           [('MultinomialNB_1', 'SimpleImputer_1')]
2239   -0.6542  ...           [('MultinomialNB_1', 'SimpleImputer_1')]
2240 -0.673296  ...           [('XGBClassifier_1', 'SimpleImputer_1')]
2241 -0.734307  ...      [('LogisticRegression_1', 'SimpleImputer_1')]
2242 -0.386348  ...           [('XGBClassifier_1', 'SimpleImputer_1')]

[2243 rows x 10 columns]",5957.816287994385
/tpot2_base_normal_MAR_0.3/,,,,,,,,,,,,,,,,,,,,,,,,,,,
/tpot2_base_normal_MAR_0.5/,0.2795416605195681,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9891344078936453,0.940857430977624,0.9408414985150995,0.1343333529558376,0.9865232794813188,0.931812607309296,0.9317884509592436,0.1497523241562017,0.9239153191630678,0.8513612950699043,0.851330249199728,0.4984072954679718,['MLPClassifier_1'],7964.792498588562,"      log_loss  ...                                           Instance
0    -0.560215  ...    [('KNeighborsClassifier_1', 'SimpleImputer_1')]
1    -0.491917  ...  [('GradientBoostingClassifier_1', 'SimpleImput...
2    -0.434166  ...  [('RandomForestClassifier_1', 'SimpleImputer_1')]
3    -0.542348  ...      [('LogisticRegression_1', 'SimpleImputer_1')]
4    -0.714099  ...           [('SGDClassifier_1', 'SimpleImputer_1')]
...        ...  ...                                                ...
2240 -0.661471  ...           [('MultinomialNB_1', 'SimpleImputer_1')]
2241 -0.672564  ...           [('MultinomialNB_1', 'SimpleImputer_1')]
2242 -0.440341  ...           [('XGBClassifier_1', 'SimpleImputer_1')]
2243  -0.61964  ...           [('XGBClassifier_1', 'SimpleImputer_1')]
2244 -0.422403  ...           [('XGBClassifier_1', 'SimpleImputer_1')]

[2245 rows x 10 columns]",0.916558836136006,0.8275598920716252,0.8274833465400552,0.36543733162888736,0.922554940942788,0.8405690458670592,0.8405487765259314,0.351207791765812,"      log_loss  ...                                           Instance
0    -0.560215  ...    [('KNeighborsClassifier_1', 'SimpleImputer_1')]
1    -0.491917  ...  [('GradientBoostingClassifier_1', 'SimpleImput...
2    -0.434166  ...  [('RandomForestClassifier_1', 'SimpleImputer_1')]
3    -0.542348  ...      [('LogisticRegression_1', 'SimpleImputer_1')]
4    -0.714099  ...           [('SGDClassifier_1', 'SimpleImputer_1')]
...        ...  ...                                                ...
2240 -0.661471  ...           [('MultinomialNB_1', 'SimpleImputer_1')]
2241 -0.672564  ...           [('MultinomialNB_1', 'SimpleImputer_1')]
2242 -0.440341  ...           [('XGBClassifier_1', 'SimpleImputer_1')]
2243  -0.61964  ...           [('XGBClassifier_1', 'SimpleImputer_1')]
2244 -0.422403  ...           [('XGBClassifier_1', 'SimpleImputer_1')]

[2245 rows x 10 columns]",4365.176861524582
/tpot2_base_normal_MAR_0.9/,,,,,,,,,,,,,,,,,,,,,,,,,,,
/tpot2_base_normal_MNAR_0.01/,0.28766028020373535,"{'model_name': 'SimpleImputer', 'strategy': 'median'}",0.989273053514369,0.9412389959390586,0.9412112825671319,0.13448353697117527,0.9863663775532059,0.9313220505273485,0.9312859797538757,0.15250498671935014,0.9833265230195823,0.9281334314446897,0.9280989695008641,0.17089246141008763,['MLPClassifier_1'],10303.676593780518,"      log_loss  ...                                           Instance
0    -1.802619  ...                     [('SVC_1', 'SimpleImputer_1')]
1    -0.692880  ...             [('BernoulliNB_1', 'SimpleImputer_1')]
2    -0.646754  ...           [('MultinomialNB_1', 'SimpleImputer_1')]
3    -0.257394  ...  [('RandomForestClassifier_1', 'SimpleImputer_1')]
4    -0.846014  ...                     [('SVC_1', 'SimpleImputer_1')]
...        ...  ...                                                ...
2209 -0.630850  ...      [('LogisticRegression_1', 'SimpleImputer_1')]
2210 -0.662678  ...      [('LogisticRegression_1', 'SimpleImputer_1')]
2211 -0.389955  ...      [('LogisticRegression_1', 'SimpleImputer_1')]
2212 -0.434937  ...           [('MLPClassifier_1', 'SimpleImputer_1')]
2213 -0.389955  ...      [('LogisticRegression_1', 'SimpleImputer_1')]

[2214 rows x 10 columns]",0.985195917891652,0.9346161183941566,0.9346137141418842,0.15640232660115014,0.9831963329227894,0.9254353691439784,0.9254285083102674,0.166710650670135,"      log_loss  ...                                           Instance
0    -1.802619  ...                     [('SVC_1', 'SimpleImputer_1')]
1    -0.692880  ...             [('BernoulliNB_1', 'SimpleImputer_1')]
2    -0.646754  ...           [('MultinomialNB_1', 'SimpleImputer_1')]
3    -0.257394  ...  [('RandomForestClassifier_1', 'SimpleImputer_1')]
4    -0.846014  ...                     [('SVC_1', 'SimpleImputer_1')]
...        ...  ...                                                ...
2209 -0.630850  ...      [('LogisticRegression_1', 'SimpleImputer_1')]
2210 -0.662678  ...      [('LogisticRegression_1', 'SimpleImputer_1')]
2211 -0.389955  ...      [('LogisticRegression_1', 'SimpleImputer_1')]
2212 -0.434937  ...           [('MLPClassifier_1', 'SimpleImputer_1')]
2213 -0.389955  ...      [('LogisticRegression_1', 'SimpleImputer_1')]

[2214 rows x 10 columns]",8169.357649087906
/tpot2_base_normal_MNAR_0.1/,0.2761917992801642,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9941679374214366,0.9593088223270012,0.9593046965204186,0.10827059380302177,0.9852890003566389,0.9273975962717684,0.9273799158793896,0.15628722383557003,0.9518729806697787,0.8805494235957813,0.8805060664734752,0.3165791433026183,['XGBClassifier_1'],10455.910687923431,"      log_loss  ...                                           Instance
0    -0.377965  ...  [('GradientBoostingClassifier_1', 'SimpleImput...
1    -0.396134  ...              [('GaussianNB_1', 'SimpleImputer_1')]
2    -0.314209  ...  [('RandomForestClassifier_1', 'SimpleImputer_1')]
3    -0.494261  ...    [('ExtraTreesClassifier_1', 'SimpleImputer_1')]
4    -0.347209  ...           [('XGBClassifier_1', 'SimpleImputer_1')]
...        ...  ...                                                ...
2018 -0.632758  ...  [('GradientBoostingClassifier_1', 'SimpleImput...
2019 -0.511867  ...    [('KNeighborsClassifier_1', 'SimpleImputer_1')]
2020 -0.296115  ...           [('XGBClassifier_1', 'SimpleImputer_1')]
2021 -0.453691  ...    [('KNeighborsClassifier_1', 'SimpleImputer_1')]
2022 -0.652056  ...           [('MultinomialNB_1', 'SimpleImputer_1')]

[2023 rows x 10 columns]",0.9708627293425928,0.9015562399498515,0.9015638139719606,0.21888164786008285,0.9595476989080877,0.8803041452048075,0.8803078935627374,0.2561798463002924,"      log_loss  ...                                           Instance
0    -0.377965  ...  [('GradientBoostingClassifier_1', 'SimpleImput...
1    -0.396134  ...              [('GaussianNB_1', 'SimpleImputer_1')]
2    -0.314209  ...  [('RandomForestClassifier_1', 'SimpleImputer_1')]
3    -0.494261  ...    [('ExtraTreesClassifier_1', 'SimpleImputer_1')]
4    -0.347209  ...           [('XGBClassifier_1', 'SimpleImputer_1')]
...        ...  ...                                                ...
2018 -0.632758  ...  [('GradientBoostingClassifier_1', 'SimpleImput...
2019 -0.511867  ...    [('KNeighborsClassifier_1', 'SimpleImputer_1')]
2020 -0.296115  ...           [('XGBClassifier_1', 'SimpleImputer_1')]
2021 -0.453691  ...    [('KNeighborsClassifier_1', 'SimpleImputer_1')]
2022 -0.652056  ...           [('MultinomialNB_1', 'SimpleImputer_1')]

[2023 rows x 10 columns]",12745.961244821548
/tpot2_base_normal_MNAR_0.3/,0.2697829224031094,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9889473096961536,0.9414842876999809,0.941488891734974,0.13503779044111677,0.9866647799931754,0.9305862153544273,0.9305755894290455,0.14795025364197673,0.8867805793916537,0.8040225656119696,0.8039485140280431,0.6884723961527851,['MLPClassifier_1'],10826.524020195007,"      log_loss  ...                                           Instance
0    -0.618915  ...           [('XGBClassifier_1', 'SimpleImputer_1')]
1    -0.429764  ...  [('RandomForestClassifier_1', 'SimpleImputer_1')]
2    -0.421493  ...           [('MLPClassifier_1', 'SimpleImputer_1')]
3    -1.371039  ...    [('KNeighborsClassifier_1', 'SimpleImputer_1')]
4    -8.760575  ...           [('SGDClassifier_1', 'SimpleImputer_1')]
...        ...  ...                                                ...
2166  -0.47343  ...    [('KNeighborsClassifier_1', 'SimpleImputer_1')]
2167 -0.659192  ...           [('MultinomialNB_1', 'SimpleImputer_1')]
2168 -0.643139  ...           [('MLPClassifier_1', 'SimpleImputer_1')]
2169 -0.603766  ...           [('XGBClassifier_1', 'SimpleImputer_1')]
2170 -0.669598  ...           [('MultinomialNB_1', 'SimpleImputer_1')]

[2171 rows x 10 columns]",0.9144327033731764,0.8237169878171758,0.8236838379128283,0.36907246763316814,0.9006485921421011,0.8101545253863135,0.8101037862937983,0.39225832163489494,"      log_loss  ...                                           Instance
0    -0.618915  ...           [('XGBClassifier_1', 'SimpleImputer_1')]
1    -0.429764  ...  [('RandomForestClassifier_1', 'SimpleImputer_1')]
2    -0.421493  ...           [('MLPClassifier_1', 'SimpleImputer_1')]
3    -1.371039  ...    [('KNeighborsClassifier_1', 'SimpleImputer_1')]
4    -8.760575  ...           [('SGDClassifier_1', 'SimpleImputer_1')]
...        ...  ...                                                ...
2166  -0.47343  ...    [('KNeighborsClassifier_1', 'SimpleImputer_1')]
2167 -0.659192  ...           [('MultinomialNB_1', 'SimpleImputer_1')]
2168 -0.643139  ...           [('MLPClassifier_1', 'SimpleImputer_1')]
2169 -0.603766  ...           [('XGBClassifier_1', 'SimpleImputer_1')]
2170 -0.669598  ...           [('MultinomialNB_1', 'SimpleImputer_1')]

[2171 rows x 10 columns]",10821.577108860016
/tpot2_base_normal_MNAR_0.5/,0.26971337692141056,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9890576984943433,0.9406939031370091,0.9406796858654275,0.13464128080344678,0.9864000681512669,0.9305862153544273,0.930562594484079,0.1500757326954592,0.8178369817844562,0.7287220995830267,0.7286449737718694,0.9487600614370645,['MLPClassifier_1'],6842.093190908432,"      log_loss  ...                                       Instance
0    -0.644340  ...       [('MLPClassifier_1', 'SimpleImputer_1')]
1    -0.603603  ...          [('GaussianNB_1', 'SimpleImputer_1')]
2    -0.671428  ...         [('BernoulliNB_1', 'SimpleImputer_1')]
3    -0.980510  ...                 [('SVC_1', 'SimpleImputer_1')]
4    -0.626720  ...       [('MLPClassifier_1', 'SimpleImputer_1')]
...        ...  ...                                            ...
2192 -0.558777  ...  [('LogisticRegression_1', 'SimpleImputer_1')]
2193 -0.666062  ...  [('LogisticRegression_1', 'SimpleImputer_1')]
2194 -0.591388  ...  [('LogisticRegression_1', 'SimpleImputer_1')]
2195 -0.556076  ...  [('LogisticRegression_1', 'SimpleImputer_1')]
2196 -0.530745  ...       [('MLPClassifier_1', 'SimpleImputer_1')]

[2197 rows x 10 columns]",0.8322648822593173,0.7449783325611186,0.7449245309296149,0.4998087869698028,0.801367573569437,0.7152317880794702,0.7152190297974088,0.5389701123044832,"      log_loss  ...                                       Instance
0    -0.644340  ...       [('MLPClassifier_1', 'SimpleImputer_1')]
1    -0.603603  ...          [('GaussianNB_1', 'SimpleImputer_1')]
2    -0.671428  ...         [('BernoulliNB_1', 'SimpleImputer_1')]
3    -0.980510  ...                 [('SVC_1', 'SimpleImputer_1')]
4    -0.626720  ...       [('MLPClassifier_1', 'SimpleImputer_1')]
...        ...  ...                                            ...
2192 -0.558777  ...  [('LogisticRegression_1', 'SimpleImputer_1')]
2193 -0.666062  ...  [('LogisticRegression_1', 'SimpleImputer_1')]
2194 -0.591388  ...  [('LogisticRegression_1', 'SimpleImputer_1')]
2195 -0.556076  ...  [('LogisticRegression_1', 'SimpleImputer_1')]
2196 -0.530745  ...       [('MLPClassifier_1', 'SimpleImputer_1')]

[2197 rows x 10 columns]",9209.393306732178
/tpot2_base_normal_MNAR_0.9/,0.16973366818739857,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.988599106012372,0.9400670464146521,0.9400613487409853,0.13712892537648744,0.9860939650031693,0.9320578857002698,0.9320515985948132,0.1509496762227671,0.602683047035444,0.5621780721118469,0.562623722705201,0.9400241761334697,['MLPClassifier_1'],10840.185316801071,"       log_loss  ...                                         Instance
0     -0.826535  ...            [('GaussianNB_1', 'SimpleImputer_1')]
1    -10.378647  ...  [('KNeighborsClassifier_1', 'SimpleImputer_1')]
2     -0.667738  ...         [('MLPClassifier_1', 'SimpleImputer_1')]
3     -0.665419  ...         [('MLPClassifier_1', 'SimpleImputer_1')]
4     -0.682995  ...         [('XGBClassifier_1', 'SimpleImputer_1')]
...         ...  ...                                              ...
2284  -0.675577  ...    [('LogisticRegression_1', 'SimpleImputer_1')]
2285  -0.675965  ...    [('LogisticRegression_1', 'SimpleImputer_1')]
2286  -0.681013  ...    [('LogisticRegression_1', 'SimpleImputer_1')]
2287  -0.684168  ...    [('LogisticRegression_1', 'SimpleImputer_1')]
2288  -0.686472  ...    [('LogisticRegression_1', 'SimpleImputer_1')]

[2289 rows x 10 columns]",0.6352714411580878,0.5916437273445804,0.592100935105316,0.6533994031819391,0.6035114747770525,0.5548197203826343,0.5552978224803885,0.6667344906264079,"       log_loss  ...                                         Instance
0     -0.826535  ...            [('GaussianNB_1', 'SimpleImputer_1')]
1    -10.378647  ...  [('KNeighborsClassifier_1', 'SimpleImputer_1')]
2     -0.667738  ...         [('MLPClassifier_1', 'SimpleImputer_1')]
3     -0.665419  ...         [('MLPClassifier_1', 'SimpleImputer_1')]
4     -0.682995  ...         [('XGBClassifier_1', 'SimpleImputer_1')]
...         ...  ...                                              ...
2284  -0.675577  ...    [('LogisticRegression_1', 'SimpleImputer_1')]
2285  -0.675965  ...    [('LogisticRegression_1', 'SimpleImputer_1')]
2286  -0.681013  ...    [('LogisticRegression_1', 'SimpleImputer_1')]
2287  -0.684168  ...    [('LogisticRegression_1', 'SimpleImputer_1')]
2288  -0.686472  ...    [('LogisticRegression_1', 'SimpleImputer_1')]

[2289 rows x 10 columns]",2280.907252073288
