,Exp1ImputeRMSE,Exp2ImputeModel,Exp2train_auroc,Exp2train_acc,Exp2train_bal_acc,Exp2train_logloss,Exp2test_auroc,Exp2test_acc,Exp2test_bal_acc,Exp2test_logloss,Exp2impute_auroc,Exp2impute_acc,Exp2impute_bal_acc,Exp2impute_logloss,Exp2impute_pipe,Exp2duration,Exp3ImputeModel,Exp3train_auroc,Exp3train_acc,Exp3train_bal_acc,Exp3train_logloss,Exp3impute_auroc,Exp3impute_acc,Exp3impute_bal_acc,Exp3impute_logloss,Exp3impute_pipe,Exp3duration
/tpot2_base_normal_MAR_0.01/,43.70378937949946,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9763680894285823,0.9269774506367566,0.9073903801169766,0.19929294438086342,0.9415306340317745,0.8843322818086226,0.8576449208552102,0.2802429979909899,0.9405395044594765,0.882229232386961,0.8560241753122604,0.2833527569522524,['XGBClassifier_1'],1974.3754208087921,"[('XGBClassifier_1', 'SimpleImputer_1')]",0.9835094348207962,0.9383689683374226,0.9212681911499423,0.17401686306468273,0.9354370675181243,0.8759200841219769,0.8518485718999602,0.2946849964894073,"[('XGBClassifier_1', 'SimpleImputer_1')]",2419.371860265732
/tpot2_base_normal_MAR_0.1/,19.519488594632413,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9740601850382787,0.9230634419908867,0.9033077253750788,0.20315032526149487,0.9373720144799543,0.879074658254469,0.8532497403895613,0.2864156408547253,0.9118586166403012,0.8517350157728707,0.8314934151146653,0.3521188304424618,['XGBClassifier_1'],1753.8618371486664,"[('XGBClassifier_1', 'SimpleImputer_1')]",0.9745791495759016,0.9224792615959808,0.9020211208029462,0.20709442326751276,0.9220622773901144,0.8638275499474237,0.8363495860790574,0.3231382316231643,"[('XGBClassifier_1', 'SimpleImputer_1')]",1719.5903780460358
/tpot2_base_normal_MAR_0.3/,40.383250981113484,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9738100875977176,0.9227713517934338,0.9020563700382398,0.20308173618020353,0.9391983860480013,0.8827549947423764,0.8581459447393704,0.28192749449291704,0.8537301410145672,0.7812828601472135,0.7847514048078883,0.6079478232722946,['XGBClassifier_1'],1851.4709351062775,"[('XGBClassifier_1', 'SimpleImputer_1')]",0.9884456898342703,0.942633485220236,0.9232649592964881,0.18554196222930247,0.874406778016091,0.81335436382755,0.7967650598317142,0.45822184947426736,"[('XGBClassifier_1', 'SimpleImputer_1')]",2153.0935361385345
/tpot2_base_normal_MAR_0.5/,30.31360432921469,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9796814501909595,0.9304825330061923,0.9115756991921564,0.18982992866333895,0.9400760876949505,0.8801261829652997,0.8557766962024087,0.2841117197492683,0.8529585884956181,0.7733964248159831,0.7666575277322178,0.48235237652493773,['XGBClassifier_1'],2178.388302564621,"[('GradientBoostingClassifier_1', 'SimpleImputer_1')]",0.9594207211020632,0.90472017759084,0.878824130414088,0.2539146667278274,0.7587891477984064,0.6719242902208202,0.6740372577373616,0.6917520772437428,"[('GradientBoostingClassifier_1', 'SimpleImputer_1')]",3099.642347574234
/tpot2_base_normal_MAR_0.9/,39.13087518790066,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9847187904318457,0.9440355181680102,0.9269684639835138,0.17395439409675167,0.9403441900639565,0.8811777076761304,0.8559004357573345,0.2834604095173854,0.8446364968604121,0.732912723449001,0.7653267209503198,0.7368889266230586,['GradientBoostingClassifier_1'],3786.6012711524963,"[('XGBClassifier_1', 'SimpleImputer_1')]",0.928219632222501,0.8574015656034584,0.8126124757446345,0.3353067044395585,0.8236062316210366,0.7287066246056783,0.7514424150079095,0.7023486489602678,"[('XGBClassifier_1', 'SimpleImputer_1')]",2246.8457536697388
/tpot2_base_normal_MNAR_0.01/,42.05776704465997,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.985485652139292,0.9411146161934806,0.9238037262707537,0.1697415811153296,0.9421590368695348,0.8853838065194533,0.8605151932763323,0.27731541263850434,0.9397509680800474,0.8832807570977917,0.8592377643416571,0.2847674201387585,['XGBClassifier_1'],2102.9964323043823,"[('XGBClassifier_1', 'SimpleImputer_1')]",0.9751868433987987,0.9230634419908867,0.9037637651631583,0.20346908441084507,0.9374326711245258,0.8780231335436383,0.8524393676180864,0.2911097883390163,"[('XGBClassifier_1', 'SimpleImputer_1')]",1558.025199174881
/tpot2_base_normal_MNAR_0.1/,40.273324111326154,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9946936654355129,0.9619114382521322,0.9486214181238846,0.13156182654145573,0.9400724482962762,0.8832807570977917,0.8592377643416571,0.28309475620006985,0.905971282718194,0.8375394321766562,0.820896699308029,0.3728767110513246,['XGBClassifier_1'],1649.8499267101288,"[('XGBClassifier_1', 'SimpleImputer_1')]",0.9665277377804149,0.9103283093819371,0.8863795158685921,0.23758445715218693,0.9220307359349372,0.8590956887486856,0.827896476091577,0.3258578559831399,"[('XGBClassifier_1', 'SimpleImputer_1')]",2172.2620763778687
/tpot2_base_normal_MNAR_0.3/,36.58476729054449,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.989800173507064,0.9489426334852202,0.9342492346949467,0.1555331745467035,0.9376437562476343,0.8843322818086226,0.8603914537214065,0.28651261520803867,0.8040814642999252,0.6982124079915878,0.7207319558613728,0.69403837341904,['XGBClassifier_1'],2174.120886325836,"[('XGBClassifier_1', 'SimpleImputer_1')]",0.96297743629842,0.8999298983526113,0.8685171941429093,0.2651538194868003,0.8724536340608896,0.8180862250262881,0.7726030920331137,0.4045627184454397,"[('XGBClassifier_1', 'SimpleImputer_1')]",1497.382823228836
/tpot2_base_normal_MNAR_0.5/,40.07395976743749,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9946355004553213,0.9665264633718892,0.9558669396000237,0.12382135983102567,0.93936276555479,0.8811777076761304,0.8565870689738837,0.2861946219732683,0.699659837537243,0.5520504731861199,0.623539387998719,1.2040646735195852,['GradientBoostingClassifier_1'],3372.06813955307,"[('XGBClassifier_1', 'SimpleImputer_1')]",0.9121737163141544,0.8386493749269774,0.790891777214056,0.3664073641967328,0.8382347945923387,0.7939011566771819,0.7395452207416608,0.4523015839976551,"[('XGBClassifier_1', 'SimpleImputer_1')]",2035.8841223716736
/tpot2_base_normal_MNAR_0.9/,23.054382388188863,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9884111740225558,0.9454959691552751,0.9295769223630728,0.1643284965465284,0.9399402168111104,0.8827549947423764,0.8595192111724687,0.282858280505333,0.6046157280253108,0.3627760252365931,0.5044509845786547,1.4679073188042746,['XGBClassifier_1'],1687.912032365799,"[('GradientBoostingClassifier_1', 'SimpleImputer_1')]",0.6985090172183908,0.705105736651478,0.5918278651865679,0.5779747098013507,0.6192248808703502,0.6976866456361724,0.5888365085064878,0.6057480515596801,"[('GradientBoostingClassifier_1', 'SimpleImputer_1')]",2351.2478618621826
