,Exp1ImputeRMSE,Exp2ImputeModel,Exp2train_auroc,Exp2train_acc,Exp2train_bal_acc,Exp2train_logloss,Exp2test_auroc,Exp2test_acc,Exp2test_bal_acc,Exp2test_logloss,Exp2impute_auroc,Exp2impute_acc,Exp2impute_bal_acc,Exp2impute_logloss,Exp2impute_pipe,Exp2duration,Exp3ImputeModel,Exp3train_auroc,Exp3train_acc,Exp3train_bal_acc,Exp3train_logloss,Exp3impute_auroc,Exp3impute_acc,Exp3impute_bal_acc,Exp3impute_logloss,Exp3impute_pipe,Exp3duration
/tpot2_base_normal_MAR_0.01/,0.01008245788726805,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.988665490798264,0.9526184538653366,0.9518483059536238,0.13498081545171892,0.972034822176228,0.9453015427769986,0.9442829380816204,0.1866980793501677,0.971947924731013,0.9438990182328191,0.9427859320935965,0.188450230984529,['XGBClassifier_1'],341.79049253463745,"[('GradientBoostingClassifier_1', 'SimpleImputer_1')]",0.9943108490440901,0.963216957605985,0.9626394539351408,0.10649406345191367,0.9732118875705056,0.9467040673211781,0.9463131783925552,0.17684398121482175,"[('GradientBoostingClassifier_1', 'SimpleImputer_1')]",781.4153957366943
/tpot2_base_normal_MAR_0.1/,0.010548725805306306,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9885220672343918,0.9533977556109726,0.9526592025942451,0.13475453967036521,0.9714581391307097,0.9453015427769986,0.9441051933073168,0.186520595481858,0.9665444835921824,0.9284712482468443,0.9266743557739403,0.214961840428301,['XGBClassifier_1'],1540.480463027954,"[('XGBClassifier_1', 'SimpleImputer_1')]",0.986757094223966,0.9449812967581047,0.9442112084369143,0.14698199823023264,0.9657624065852464,0.9326788218793829,0.9313431185123158,0.21910916582304618,"[('XGBClassifier_1', 'SimpleImputer_1')]",737.6305685043335
/tpot2_base_normal_MAR_0.3/,0.004387316757176175,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9938070865773101,0.9618142144638404,0.9614704129038097,0.1060618089283453,0.9708498570142038,0.9453015427769986,0.944460682855924,0.1871223707736696,0.9629579890351223,0.9298737727910238,0.9290600856334823,0.22164936461487625,['XGBClassifier_1'],866.5205829143524,"[('XGBClassifier_1', 'SimpleImputer_1')]",0.982619170790399,0.9320448877805486,0.9315991030004541,0.17764262190599545,0.9627051964672237,0.9340813464235624,0.9330178692746434,0.21368285613910895,"[('XGBClassifier_1', 'SimpleImputer_1')]",583.4588725566864
/tpot2_base_normal_MAR_0.5/,0.006080721769380517,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.994361956794834,0.9639962593516209,0.9635077004945358,0.10215410368712599,0.9725246077765313,0.9453015427769986,0.944460682855924,0.18539272039782362,0.964786785268513,0.9270687237026648,0.9271325423032563,0.22342483508258815,['XGBClassifier_1'],842.1878755092621,"[('XGBClassifier_1', 'SimpleImputer_1')]",0.9781272481558294,0.9423316708229427,0.9413700466446006,0.178535287137774,0.9677531480574472,0.94109396914446,0.9399696648918522,0.20065354937625274,"[('XGBClassifier_1', 'SimpleImputer_1')]",559.723991394043
/tpot2_base_normal_MAR_0.9/,0.0019347534413285752,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9896977405692545,0.95464463840399,0.9540445737613588,0.12831198714972425,0.971940024963266,0.94109396914446,0.9401474096661558,0.18723632341281699,0.9505316543693616,0.8962131837307152,0.894909389663944,0.27406746255867165,['XGBClassifier_1'],1968.9130806922913,"[('RandomForestClassifier_1', 'SimpleImputer_1')]",0.9824784781750396,0.9406172069825436,0.9396396006260894,0.17854083280673255,0.9502314631949822,0.94109396914446,0.9399696648918522,0.26191933714178367,"[('RandomForestClassifier_1', 'SimpleImputer_1')]",544.564649105072
/tpot2_base_normal_MNAR_0.01/,0.00817868192340944,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9897921045937675,0.9533977556109726,0.9527547857922014,0.1292872584928488,0.9721849177634179,0.9424964936886395,0.9414666708798761,0.18461153607215214,0.97245350986681,0.9396914446002805,0.9388281484524355,0.18429661529665314,['XGBClassifier_1'],586.0661141872406,"[('XGBClassifier_1', 'SimpleImputer_1')]",0.9929821450586218,0.9579177057356608,0.957301229863156,0.1186608538351602,0.9722560156731391,0.94109396914446,0.9406806439890667,0.18245201641298503,"[('XGBClassifier_1', 'SimpleImputer_1')]",716.2417180538177
/tpot2_base_normal_MNAR_0.1/,0.0075269238870373165,"{'model_name': 'SimpleImputer', 'strategy': 'median'}",0.9955529429481447,0.9668017456359103,0.9664766316637095,0.09410299036630722,0.97180572891157,0.94109396914446,0.9403251544404594,0.1869355027273812,0.9611647417565924,0.9186535764375876,0.9163730586320762,0.23819567922465898,['XGBClassifier_1'],2827.440279006958,"[('GradientBoostingClassifier_1', 'SimpleImputer_1')]",0.9892465976282883,0.949501246882793,0.9487003025890952,0.14102913656168353,0.9669908204698782,0.9368863955119214,0.9358341364763876,0.20122515917813014,"[('GradientBoostingClassifier_1', 'SimpleImputer_1')]",592.6294023990631
/tpot2_base_normal_MNAR_0.3/,0.0072804186193012,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9866908199555869,0.9501246882793017,0.9493260799340827,0.14506078645886017,0.9724614096345567,0.9424964936886395,0.9414666708798761,0.18474398846981524,0.9251339010633088,0.8499298737727911,0.8474633845764934,0.3542936341425977,['XGBClassifier_1'],1563.8577876091003,"[('XGBClassifier_1', 'SimpleImputer_1')]",0.9756154094940255,0.92035536159601,0.9193400701931795,0.20229105739516412,0.9340092901268703,0.8751753155680224,0.8735207684894064,0.3340463030910254,"[('XGBClassifier_1', 'SimpleImputer_1')]",420.6581962108612
/tpot2_base_normal_MNAR_0.5/,0.00614904345242302,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9933841796932912,0.9600997506234414,0.9595105672102034,0.11110166934536485,0.9727931998799235,0.9424964936886395,0.9414666708798761,0.18281238072638614,0.8603676551909374,0.7699859747545582,0.7738651983631681,0.520439129304198,['XGBClassifier_1'],506.39686584472656,"[('GradientBoostingClassifier_1', 'SimpleImputer_1')]",0.947741203224704,0.8634663341645885,0.8602401986257866,0.2961293964008534,0.908844579969349,0.8176718092566619,0.8132099916262462,0.38828894404542397,"[('GradientBoostingClassifier_1', 'SimpleImputer_1')]",519.530796289444
/tpot2_base_normal_MNAR_0.9/,0.0028946085565966714,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9879673920846188,0.9515274314214464,0.950800987198874,0.13787712297684124,0.9718847265890384,0.9467040673211781,0.9456021992953407,0.18563181629546774,0.6369898724977485,0.6143057503506312,0.5917005040051823,0.8064187318622452,['XGBClassifier_1'],2513.6001625061035,"[('GradientBoostingClassifier_1', 'SimpleImputer_1')]",0.6847617852132402,0.6094139650872819,0.5877250886777996,0.6024775292669302,0.6457467650451078,0.6199158485273493,0.5983995070544926,0.6276188608413995,"[('GradientBoostingClassifier_1', 'SimpleImputer_1')]",380.57947421073914
/tpot2_base_normal_MCAR_0.01/,0.007831008654679507,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.987676789902669,0.9510598503740648,0.9502456293119725,0.13924554829911123,0.9720980203182027,0.9424964936886395,0.9414666708798761,0.1847625390003825,0.9711342486530896,0.9396914446002805,0.9384726589038281,0.19119760127775207,['XGBClassifier_1'],596.4212267398834,"[('XGBClassifier_1', 'SimpleImputer_1')]",0.9905650605568326,0.9566708229426434,0.9560687918127724,0.12435851117279685,0.9697912881361288,0.94109396914446,0.9401474096661558,0.19530462741187768,"[('XGBClassifier_1', 'SimpleImputer_1')]",567.2558150291443
/tpot2_base_normal_MCAR_0.1/,0.008111382436714911,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9901208425210244,0.958073566084788,0.9574863491587898,0.12574008897661568,0.9717899293760762,0.9495091164095372,0.9487739560456923,0.18183085726420192,0.9600666740397833,0.906030855539972,0.9043219629342898,0.24474750093358738,['GradientBoostingClassifier_1'],464.35419821739197,"[('XGBClassifier_1', 'SimpleImputer_1')]",0.9830044783654259,0.9418640897755611,0.9411970215495246,0.16415734107318844,0.9651541244687406,0.9312762973352033,0.9302016020728991,0.22249815250135738,"[('XGBClassifier_1', 'SimpleImputer_1')]",568.2814300060272
/tpot2_base_normal_MCAR_0.3/,0.00656904595548465,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9886996276546769,0.9533977556109726,0.9526783192338364,0.13368225941178616,0.9721454189246836,0.9438990182328191,0.9427859320935965,0.18594449859168588,0.9229930640039183,0.8485273492286115,0.8434779517482186,0.3645891666222076,['XGBClassifier_1'],603.9453437328339,"[('XGBClassifier_1', 'SimpleImputer_1')]",0.9680815515844963,0.9027431421446384,0.901709651796262,0.2315027357208867,0.9438247515523043,0.8695652173913043,0.8682437236345251,0.2993560074544015,"[('XGBClassifier_1', 'SimpleImputer_1')]",472.5564913749695
/tpot2_base_normal_MCAR_0.5/,0.005884554939542706,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9892536688342595,0.9540211970074813,0.9532849799392324,0.13138311869673383,0.9718373279825573,0.9438990182328191,0.9429636768679001,0.18666430186404218,0.8595263299259002,0.7685834502103787,0.765613890951606,0.48496687253965615,['XGBClassifier_1'],1579.4443092346191,"[('XGBClassifier_1', 'SimpleImputer_1')]",0.9482021483201546,0.8625311720698254,0.8606588140192852,0.29367091935302053,0.8978797023367512,0.8120617110799438,0.810776863160223,0.4047165961797441,"[('XGBClassifier_1', 'SimpleImputer_1')]",615.9796500205994
/tpot2_base_normal_MCAR_0.9/,0.0031439158525305433,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9907162380638042,0.9591645885286783,0.9585719011927223,0.120700199077461,0.9727537010411894,0.9481065918653576,0.947454694831972,0.1780994224860706,0.6386132747697217,0.5890603085553997,0.563332438026322,0.7017556378420973,['GradientBoostingClassifier_1'],471.2488124370575,"[('XGBClassifier_1', 'SimpleImputer_1')]",0.6732199677592021,0.6187655860349127,0.5984116803448174,0.6073874204060663,0.6693986696791114,0.6269284712482468,0.6065955160918269,0.6129355068514118,"[('XGBClassifier_1', 'SimpleImputer_1')]",406.0974066257477
/tpot2_base_imputation_MAR_0.01/,0.007586982560699662,"{'model_name': 'IterativeImputer', 'sample_posterior': False, 'initial_strategy': 'most_frequent', 'imputation_order': 'random'}",0.9877526224908436,0.9518391521197007,0.9510947592317764,0.13792306815933364,0.9708972556206849,0.9438990182328191,0.9427859320935965,0.18823768134158167,0.9706444630527863,0.9424964936886395,0.9414666708798761,0.1901072894594348,['XGBClassifier_1'],448.26659512519836,"[('XGBClassifier_1', 'IterativeImputer_1')]",0.9876246092792947,0.9515274314214464,0.9507245206405088,0.1417863575070536,0.9725641066152655,0.9424964936886395,0.9412889261055726,0.1866181365003645,"[('XGBClassifier_1', 'IterativeImputer_1')]",1139.709549188614
