,Exp1ImputeRMSE,Exp2ImputeModel,Exp2train_auroc,Exp2train_acc,Exp2train_bal_acc,Exp2train_logloss,Exp2test_auroc,Exp2test_acc,Exp2test_bal_acc,Exp2test_logloss,Exp2impute_auroc,Exp2impute_acc,Exp2impute_bal_acc,Exp2impute_logloss,Exp2impute_pipe,Exp2duration,Exp3ImputeModel,Exp3train_auroc,Exp3train_acc,Exp3train_bal_acc,Exp3train_logloss,Exp3impute_auroc,Exp3impute_acc,Exp3impute_bal_acc,Exp3impute_logloss,Exp3impute_pipe,Exp3duration
/tpot2_base_normal_MAR_0.01/,7.792442407023188,"{'model_name': 'SimpleImputer', 'strategy': 'most_frequent'}",0.4465693514408497,0.5047646549234768,0.504904786110633,0.6937962250799424,0.49168825561312607,0.5064935064935064,0.5052488126079447,0.693300975546586,0.49703151986183064,0.5064935064935064,0.5052488126079447,0.6932314724245274,['SVC_1'],1325.3245103359222,"[('SVC_1', 'SimpleImputer_1')]",0.47138880327888544,0.5209356049667918,0.5208530959023272,0.6954736664378702,0.4881395725388601,0.4805194805194805,0.4812850820379965,0.6942173226219633,"[('SVC_1', 'SimpleImputer_1')]",1356.2240555286407
/tpot2_base_normal_MAR_0.1/,6.689254966111245,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.5027979461604246,0.49812301472711523,0.4981039607857264,0.6932539635123359,0.46586247841105355,0.5168831168831168,0.5170687607944732,0.6948190179040186,0.46211139896373055,0.5194805194805194,0.5196459412780656,0.6948831174752439,['SVC_1'],1324.2037453651428,"[('DecisionTreeClassifier_1', 'SimpleImputer_1')]",0.5164741442223921,0.5116950620848975,0.5115603523841163,0.689078027580884,0.49985157599309155,0.4961038961038961,0.4973148747841105,0.703642007959594,"[('DecisionTreeClassifier_1', 'SimpleImputer_1')]",832.3988955020905
/tpot2_base_normal_MAR_0.3/,6.966677580600018,"{'model_name': 'SimpleImputer', 'strategy': 'constant'}",0.4439406796055625,0.5041871209933584,0.5043294201778998,0.6943530282084074,0.5212111398963731,0.4961038961038961,0.4948186528497409,0.6932844319012291,0.504763061312608,0.5012987012987012,0.5,0.6934798462228382,['SVC_1'],1330.153612613678,"[('XGBClassifier_1', 'SimpleImputer_1')]",0.5128119817537287,0.5128501299451342,0.512719422886289,0.6920071624765436,0.49732836787564766,0.4961038961038961,0.497260902417962,0.6934199713524085,"[('XGBClassifier_1', 'SimpleImputer_1')]",319.41445684432983
/tpot2_base_normal_MAR_0.5/,4.051159340153789,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.45660406685318533,0.4998556165174704,0.5,0.6936991188966917,0.49141839378238344,0.5012987012987012,0.5,0.6934791996935337,0.48990716753022456,0.5012987012987012,0.5,0.6935350164459788,['SVC_1'],1323.5547091960907,"[('GradientBoostingClassifier_1', 'SimpleImputer_1')]",0.7305546327464267,0.6598325151602656,0.6598241481582287,0.6769821029863388,0.5135470639032815,0.5324675324675324,0.5324913644214162,0.6943774663997371,"[('GradientBoostingClassifier_1', 'SimpleImputer_1')]",477.87679648399353
/tpot2_base_normal_MAR_0.9/,6.591777190929706,"{'model_name': 'SimpleImputer', 'strategy': 'constant'}",0.4940220313452689,0.4984117816921744,0.49826889901977656,0.6932284252032276,0.5035891623488773,0.4935064935064935,0.49477817357512954,0.6931025948997025,0.4955202936096718,0.4987012987012987,0.5,0.693198323725208,['SVC_1'],1325.416762828827,"[('SVC_1', 'SimpleImputer_1')]",0.481511241149371,0.5076523245740687,0.5077724432739222,0.6963980710301491,0.5277552892918824,0.4883116883116883,0.48710060449050085,0.6927345492958308,"[('SVC_1', 'SimpleImputer_1')]",1287.447835445404
/tpot2_base_normal_MNAR_0.01/,7.329648641064898,"{'model_name': 'SimpleImputer', 'strategy': 'constant'}",0.5019879309907769,0.5056309558186544,0.5055390228185126,0.6954657196542545,0.5340565630397237,0.4805194805194805,0.48135254749568224,0.6924017496884901,0.5346232728842832,0.4779220779220779,0.4787618739205527,0.692320801535598,['SVC_1'],1324.5955913066864,"[('DecisionTreeClassifier_1', 'SimpleImputer_1')]",0.5078228086396281,0.5076523245740687,0.5077891205473348,0.691254883873267,0.49485913212435234,0.4961038961038961,0.49485913212435234,0.6951266130015081,"[('DecisionTreeClassifier_1', 'SimpleImputer_1')]",365.3360779285431
/tpot2_base_normal_MNAR_0.1/,6.592440740255954,"{'model_name': 'SimpleImputer', 'strategy': 'constant'}",0.4559082910064135,0.506497256713832,0.5066342193635153,0.6950310174021594,0.5216429188255612,0.4961038961038961,0.49488611830742657,0.6933005824399533,0.5077990069084628,0.4909090909090909,0.4896912780656304,0.6936597949853097,['SVC_1'],1228.0170800685883,"[('SVC_1', 'SimpleImputer_1')]",0.4933375960444175,0.5070747906439503,0.507078835472694,0.6936950660362746,0.5028875215889465,0.4883116883116883,0.488126079447323,0.6933942010043078,"[('SVC_1', 'SimpleImputer_1')]",1375.4366104602814
/tpot2_base_normal_MNAR_0.3/,5.912155617023425,"{'model_name': 'SimpleImputer', 'strategy': 'constant'}",0.44445067062651844,0.5038983540282992,0.5040392356205213,0.6943779021241397,0.49835384283246986,0.4987012987012987,0.4974363126079447,0.693594251323765,0.4453259930915371,0.4987012987012987,0.49740932642487046,0.6940629283277638,['SVC_1'],1317.0550332069397,"[('SVC_1', 'SimpleImputer_1')]",0.48103860722085917,0.5093849263644239,0.5092959122001594,0.6951751076669075,0.4748218911917098,0.5272727272727272,0.5281870682210709,0.6962047312682609,"[('SVC_1', 'SimpleImputer_1')]",1355.0477178096771
/tpot2_base_normal_MNAR_0.5/,4.45569439307585,"{'model_name': 'SimpleImputer', 'strategy': 'constant'}",0.4445512345851962,0.505053421888536,0.5051936364861385,0.6941214850500271,0.4986237046632124,0.5064935064935064,0.5052488126079447,0.6933289340170194,0.4580769645941278,0.5012987012987012,0.5,0.6936912634771658,['SVC_1'],1328.4361052513123,"[('SVC_1', 'SimpleImputer_1')]",0.46956564374942467,0.5163153335258447,0.5162486674858543,0.6946043833679001,0.4374460276338515,0.5454545454545454,0.5461463730569949,0.6967876192986858,"[('SVC_1', 'SimpleImputer_1')]",1354.4109156131744
/tpot2_base_normal_MNAR_0.9/,1.6208414648183183,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.5023068004584249,0.50360958706324,0.5034855501432244,0.6930791398006616,0.4674681563039724,0.522077922077922,0.5231811312607945,0.6931247136772524,0.49816493955094987,0.4961038961038961,0.4973958333333333,0.6932808641705419,['SVC_1'],1334.922388792038,"[('SVC_1', 'SimpleImputer_1')]",0.4969303810556847,0.5047646549234768,0.5046663011008334,0.6933009923588,0.5025771804835925,0.4623376623376623,0.4630829015544041,0.6932766483632942,"[('SVC_1', 'SimpleImputer_1')]",1265.6681020259857
